# Frequency = 9.952180291825865E9
# xIndex	yIndex	zIndex	AbsFmx	AbsFmy	AbsFmz	ArgFmx	ArgFmy	ArgFmz
3	25	0	0.3062186326254892	0.8644205548881255	0.8391563105737566	0.05957949881076428	-3.0944143755640625	-1.6077470823883055
3	26	0	0.2973553323546485	0.8662128155469335	0.8530777562981838	0.05522888475050285	-3.099380573633131	-1.604680853961089
3	27	0	0.2891963200010815	0.8715701441408749	0.8630696818694428	0.0534828443845116	-3.101724435644873	-1.606947882098753
3	28	0	0.28306532749608393	0.8779372261367475	0.8651881168788548	0.049372452571922285	-3.10603170730807	-1.604139201155757
4	8	0	2.9302601884916704	8.495750367901381	9.635745983903579	0.45592901961119636	-2.7099420146722544	-1.1765414897855542
4	9	0	2.923364452030813	8.586268590623364	9.695917576736703	0.4561424935866529	-2.7099939691522468	-1.1765403596871644
4	16	0	1.8697806189072381	5.435855905994821	5.891669182708393	0.3079118851815334	-2.857392148555881	-1.3352874348871437
4	17	0	1.8430972650938322	5.4822022562120205	5.920649938242544	0.3076953081702604	-2.857975720597814	-1.3351880233656426
4	18	0	1.813083618165913	5.5328135542828205	5.945189429983698	0.3074746562448167	-2.858595962805767	-1.335130532828027
4	24	0	0.3444678270056062	0.9205207663452979	0.8594218516154467	0.06483144684063076	-3.0883858751381803	-1.6091514114094818
4	25	0	0.3216670085898205	0.8961298283061561	0.861833263504206	0.059036000674699926	-3.0949021431605175	-1.6044560260807232
4	26	0	0.3095991461124775	0.8878017452541249	0.8679699082628038	0.05903058490289435	-3.095638636930525	-1.610842186014818
4	27	0	0.30052928406824586	0.8780796570920346	0.8727790207943507	0.0494899479361348	-3.1054242374332035	-1.6015895885866098
4	28	0	0.29854251450820607	0.884317340876466	0.8810423140857484	0.05032558690852182	-3.105013807350955	-1.608183625298259
4	29	0	0.3060361328166197	0.8990485725906914	0.8876919290011113	0.04514328155535534	-3.1099455170589176	-1.6041818576939466
5	7	0	3.2895191481871016	8.984559061273954	10.228542691690967	0.45597866221850514	-2.710128933192105	-1.1765452500933964
5	8	0	3.1946285247336887	8.936860231300468	10.126541126843128	0.45601019467410264	-2.7102006097287283	-1.1765340824299526
5	9	0	3.22143930701603	9.066579320716773	10.211082235352114	0.4559437087221569	-2.710348305104583	-1.1764294165720428
5	10	0	3.3717764354761326	9.448139024906489	10.527749142519959	0.4558775910854956	-2.7106457849763537	-1.176364465802617
5	11	0	3.450283080220833	9.73771830206231	10.612421878417614	0.4554992349296251	-2.710725491998873	-1.17630114874301
5	15	0	2.143337594418264	5.742484970209302	6.203504387926819	0.3089456013402513	-2.856198408124577	-1.335595031105982
5	16	0	2.028947763346156	5.653806608478418	6.120286900814132	0.30839692664803775	-2.8570735228343778	-1.335409370379283
5	17	0	1.9744381078160294	5.634789257364996	6.1051875068706405	0.3074800152572678	-2.8582862422669684	-1.3352502255726622
5	18	0	1.948465651784642	5.666432983126032	6.139195994442441	0.30720952848046645	-2.8589634658302296	-1.335148510829876
5	19	0	1.9823982303194634	5.7867234234849505	6.233149435716676	0.30675188528921005	-2.859724018925001	-1.335140237876752
5	24	0	0.3449538134879614	0.9395443843933186	0.8744049543013069	0.06353900085554025	-3.0899212494785027	-1.6073897187699535
5	25	0	0.32756399692505933	0.9174986001200086	0.8737014690677042	0.06330228661519219	-3.0908409699246695	-1.6123283600805964
5	26	0	0.3135718073348055	0.8921829668467738	0.8715924240613466	0.052459493946782274	-3.1019050151255563	-1.6013421424802692
5	27	0	0.30766585978762084	0.8820198923793786	0.8751428991523501	0.054956989753012386	-3.099999562141732	-1.6124723547322595
5	28	0	0.30451002017650786	0.8727695842240686	0.8793410486380389	0.044843643708308754	-3.1101267200787004	-1.601772866003281
5	29	0	0.31138846208649035	0.8829942828801737	0.8868088519374251	0.04584766269851896	-3.109176746406583	-1.6070196429284072
6	6	0	3.5831966074747306	9.509415030168105	10.557941926904329	0.455366726088635	-2.7101156875086705	-1.1765716076069728
6	7	0	3.4002501996249603	9.314074314419907	10.479394757204966	0.45608894475072215	-2.7102219383022255	-1.1766303792735633
6	8	0	3.337618390098539	9.259923175254794	10.419270180148091	0.4560507829789108	-2.710361313697244	-1.1765377716695842
6	9	0	3.3603688232794737	9.32387359213257	10.467420265317376	0.45576690044899415	-2.710646290936604	-1.176493107200935
6	10	0	3.436990672514411	9.48686895335838	10.615973654925934	0.4555864080983242	-2.710905909712486	-1.176346545242717
6	11	0	3.5073673753569103	9.677341916204039	10.737250095367544	0.45536864424547335	-2.711126679616383	-1.1762896161188796
6	14	0	2.442222080715363	6.1205534443333525	6.38377488311326	0.3089337609559668	-2.8549731819094166	-1.3359798911316083
6	15	0	2.237603434115666	5.907152771424201	6.30812430195554	0.309087787806936	-2.855966186696934	-1.3358273499142392
6	16	0	2.1155947868327463	5.773103634773024	6.2231657725549345	0.30804405959902137	-2.857444603784712	-1.3356301987148516
6	17	0	2.05044416668502	5.700955757133777	6.182323569994251	0.30741108768540787	-2.8583230226994316	-1.335434589871378
6	18	0	2.024442397237636	5.68389335355143	6.195884543505031	0.30650077950767546	-2.8595668662694558	-1.3353150006162606
6	19	0	2.0325094896447866	5.727675997971154	6.253388215739472	0.3063794485727298	-2.86001814976274	-1.3352482011682878
6	24	0	0.34298626098255774	0.9567643200808728	0.881746296193556	0.06417328143076842	-3.0895009214462106	-1.6110238745340644
6	25	0	0.32527850314217205	0.9201113898342248	0.8751987785835389	0.05716624664430731	-3.0968510712036528	-1.6046685713015665
6	26	0	0.3149287851463584	0.8952413783223032	0.8717654989360906	0.05836378968529411	-3.0962142991382526	-1.614081254671001
6	27	0	0.3066517409327205	0.8694597264188589	0.8688265012501136	0.04643897573552552	-3.108165753467478	-1.6015499033523695
6	28	0	0.3072336268432419	0.8614021627857389	0.8719292893377452	0.04899906186403975	-3.1059473554137376	-1.6111768498773824
6	29	0	0.31400330163989787	0.8588673696406038	0.8741417700147864	0.04288111059918771	-3.1117515612940494	-1.6049207975146633
7	6	0	3.5913003012494413	9.730056334316606	10.753228887314636	0.4558508222621707	-2.710211355548646	-1.1766485885744866
7	7	0	3.455656283664591	9.562396301233004	10.684469479312652	0.4562779468859968	-2.7103335173570318	-1.1766453758705129
7	8	0	3.4138730961990222	9.49051825016552	10.633783862991773	0.4560646542309215	-2.71059661497036	-1.1766340356598308
7	9	0	3.434007456017638	9.498299891454353	10.65164106513782	0.4557666676416005	-2.7108603151871673	-1.1764986661451375
7	10	0	3.4901036078839778	9.564085207521192	10.736476937315595	0.45541288847402206	-2.711242823835851	-1.176437678492175
7	11	0	3.5504252769396287	9.633022922344889	10.822842120686772	0.4551406432542016	-2.7115266186956175	-1.1763043249839424
7	14	0	2.434706685752057	6.175470337014502	6.418872574965411	0.3085734392326872	-2.8555670564624647	-1.3361670419850729
7	15	0	2.257616631088803	5.965344693136803	6.350843186442832	0.3084343867351748	-2.856745226261434	-1.3360700596546837
7	16	0	2.1465430970352926	5.806883704907556	6.260232585599149	0.3078140210147013	-2.857725884283455	-1.3358608633840978
7	17	0	2.081374047818274	5.698137388749936	6.197969836627637	0.3065575642097569	-2.859196975548545	-1.3356927688881342
7	18	0	2.0673205382839965	5.657725964044936	6.196198357580414	0.3061088687780559	-2.859820428543739	-1.3355314228681967
7	19	0	2.119509702125982	5.697959416110841	6.242474130485038	0.30512711175126134	-2.860714971845716	-1.335396848703889
7	20	0	2.356793528979037	5.940721355441277	6.335071637486438	0.30326955658739024	-2.8611458050679563	-1.3351264434843955
7	24	0	0.33711775434301006	0.9645383263009856	0.8783751003967911	0.061336311859148944	-3.09231331428871	-1.609321061575546
7	25	0	0.3179386268431751	0.9194840042960686	0.8714312515566472	0.059267389420131995	-3.0950226368979354	-1.612623891104516
7	26	0	0.3074264322105811	0.8812520522809525	0.8638094329174784	0.05038729890270151	-3.1040285338296636	-1.6047662556972757
7	27	0	0.3035313529499756	0.8582287809874043	0.8599381007058354	0.05135233254323554	-3.103402569596662	-1.6127566930478843
7	28	0	0.30336390972036875	0.8371020696483013	0.8552703832165612	0.04321891307048512	-3.111330228942836	-1.604808136906151
7	29	0	0.3148546399001428	0.8375009932244327	0.8553169840030271	0.043200837239205606	-3.1110292682889793	-1.6078992540628225
8	6	0	3.57363210584452	9.928362322226631	10.841013416974063	0.4560833351602027	-2.7102361102111163	-1.1767135209779682
8	7	0	3.4508868683117266	9.744511611099469	10.832789764729576	0.45655083282877046	-2.710486153662842	-1.176731729225317
8	8	0	3.440078068436805	9.652050178772988	10.803575465769987	0.4563072647927192	-2.710731256674638	-1.17663896280433
8	9	0	3.468455996250878	9.614775815458055	10.802800889977114	0.45585940528921515	-2.711086808346691	-1.1765979309191257
8	10	0	3.5096303555517734	9.607369373693128	10.83244018327341	0.4554903692129646	-2.7114179354747696	-1.1764705852593234
8	11	0	3.6102714225641965	9.6335036091382	10.874940584887314	0.45475991549042494	-2.7117903238304217	-1.1763173840809986
8	14	0	2.4191776608021343	6.2247739670861355	6.440785816669872	0.3078880395815384	-2.856451238090248	-1.3363360962752902
8	15	0	2.2349390365141617	5.978627120342755	6.366012082704518	0.30789424490835726	-2.857552948669951	-1.3362707184265696
8	16	0	2.1335976682044295	5.785113730550113	6.261844949290949	0.3069105686312366	-2.858833531547363	-1.3360989856292342
8	17	0	2.0646855098278927	5.633810371556295	6.165295409780172	0.30625625951521507	-2.8595757467408514	-1.3359286684149316
8	18	0	2.054808509840443	5.5618670411400215	6.146560874634532	0.305374889233591	-2.860586145845227	-1.3357749841119249
8	19	0	2.074191900688326	5.5154603437763505	6.139199846984974	0.30491493158300265	-2.8609255304829637	-1.3356271366281312
8	25	0	0.297621309771875	0.8951758543569299	0.8516851719505056	0.05384384265247381	-3.100574388365121	-1.6094598657055652
8	26	0	0.29508715632724475	0.8665880898754281	0.8506629486684045	0.05216002089752567	-3.1025017051400474	-1.6112038884837772
8	27	0	0.29252520794713277	0.8345177180910036	0.8419411667616729	0.04656126233798438	-3.108027771040012	-1.6075957764864803
8	28	0	0.29280232239812426	0.8121928422496615	0.8294570855398296	0.04519268778236792	-3.109162056689778	-1.6095403841529554
9	7	0	3.372249264360392	9.857001754291565	10.913446241672585	0.4571240500801193	-2.7105859623344823	-1.1768054041467784
9	8	0	3.4327396864800304	9.770382365748238	10.935954041661894	0.45666981655623157	-2.7108559702518775	-1.1767141873132299
9	9	0	3.4820903937464123	9.66192511366648	10.905657540119664	0.45606769182817425	-2.711161668955897	-1.1765989162019284
9	10	0	3.4713111911333066	9.5244849407981	10.841509965797524	0.4557082675995576	-2.7114366094135165	-1.1765459576721042
9	15	0	2.1332694066466327	5.918299772668944	6.318399322269805	0.30724937835641297	-2.858774595775318	-1.336452887950488
9	16	0	2.0870761828835653	5.744102698892266	6.243363140360583	0.3066494516033447	-2.8594268415423763	-1.3362640353367587
9	17	0	1.9872106198072845	5.495072957893567	6.054542061878265	0.30545596829385263	-2.860454614012615	-1.3361578980691569
9	18	0	2.0276599892561378	5.4408078595953135	6.068640352422122	0.3049711233546456	-2.860858408398077	-1.3359026799264966
9	19	0	2.051682896391749	5.356180473095634	5.985854165963389	0.3039006894845222	-2.861238441572442	-1.335722805549229
10	17	0	1.750108088253567	5.159495872436005	5.690574098305011	0.3048649162848287	-2.8609043463163446	-1.3364874274483474
