# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
3.246796984638994e-10	0.94111264	0.33786926	0.0063498737	0.33828935	0.12312725	-1.2310568e-05
3.3939873676210133e-10	0.9411278	0.33782783	0.0063220123	0.33828935	0.12312725	-4.3713644e-06
3.5410609937181296e-10	0.94111705	0.33785844	0.0062864083	0.33828935	0.12312725	1.2368197e-05
3.6880231469577376e-10	0.9410968	0.3379142	0.0063050296	0.33828935	0.12312725	4.4002504e-06
3.8348915710985934e-10	0.94110185	0.33789912	0.006347753	0.33828935	0.12312725	-1.2405798e-05
3.981673868727358e-10	0.94112027	0.33784795	0.0063468716	0.33828935	0.12312725	-4.4804624e-06
4.128396037575858e-10	0.94111866	0.33785298	0.0063182083	0.33828935	0.12312725	1.2427818e-05
4.2750601217718173e-10	0.9411061	0.3378881	0.0063181757	0.33828935	0.12312725	4.596356e-06
4.426554004892347e-10	0.9411113	0.33787355	0.0063329414	0.33828935	0.12312725	-1.2665237e-05
4.5731164935465204e-10	0.9411225	0.33784273	0.006316278	0.33828935	0.12312725	-4.086563e-06
4.719641112857436e-10	0.9411119	0.33787236	0.0062969797	0.33828935	0.12312725	1.2673027e-05
4.866133399044237e-10	0.94109637	0.33791503	0.0063230605	0.33828935	0.12312725	4.252967e-06
5.012599798811478e-10	0.9411063	0.33788636	0.0063577625	0.33828935	0.12312725	-1.2673373e-05
5.159035552196216e-10	0.9411256	0.33783332	0.0063410117	0.33828935	0.12312725	-4.4357053e-06
5.30544482268164e-10	0.9411203	0.3378488	0.006302834	0.33828935	0.12312725	1.2666256e-05
5.451844036832304e-10	0.9411033	0.33789632	0.0063065877	0.33828935	0.12312725	4.6318983e-06
5.603107202875603e-10	0.9411065	0.33788672	0.0063317055	0.33828935	0.12312725	-1.2883878e-05
5.749468980441227e-10	0.94111913	0.33785176	0.0063265646	0.33828935	0.12312725	-4.1723365e-06
5.895817831487912e-10	0.9411121	0.33787116	0.0063107274	0.33828935	0.12312725	1.2875682e-05
6.042159337024531e-10	0.9410999	0.3379048	0.0063300747	0.33828935	0.12312725	4.3867813e-06
6.188490562737534e-10	0.9411105	0.33787477	0.006352791	0.33828935	0.12312725	-1.2862669e-05
6.334817929219011e-10	0.9411272	0.33782908	0.0063278433	0.33828935	0.12312725	-4.606393e-06
6.481129567955459e-10	0.94111794	0.33785573	0.0062919077	0.33828935	0.12312725	1.2844763e-05
6.632316496256488e-10	0.94109875	0.33790866	0.0063083433	0.33828935	0.12312725	4.157314e-06
6.778622058817599e-10	0.9411046	0.3378917	0.006343302	0.33828935	0.12312725	-1.30632925e-05
6.924923207101799e-10	0.94112074	0.33784667	0.0063366042	0.33828935	0.12312725	-4.386488e-06
7.071218141048749e-10	0.9411156	0.33786163	0.0063119894	0.33828935	0.12312725	1.3048196e-05
7.217513834524949e-10	0.94110227	0.3378986	0.006323564	0.33828935	0.12312725	4.618735e-06
7.36381052511647e-10	0.94111073	0.3378748	0.0063444707	0.33828935	0.12312725	-1.3029319e-05
7.510099056138433e-10	0.9411256	0.33783364	0.0063227424	0.33828935	0.12312725	-4.8525167e-06
7.661264005223334e-10	0.9411141	0.33786604	0.006292954	0.33828935	0.12312725	1.3248079e-05
7.807547875868425e-10	0.9410965	0.33791482	0.0063162	0.33828935	0.12312725	4.4057842e-06
7.953835326999554e-10	0.941105	0.33789006	0.006353367	0.33828935	0.12312725	-1.3233055e-05
8.100117875530461e-10	0.9411241	0.33783758	0.006340679	0.33828935	0.12312725	-4.644313e-06
8.246403671291898e-10	0.94111896	0.33785266	0.0063063237	0.33828935	0.12312725	1.3214122e-05
8.392686897219392e-10	0.9411027	0.33789775	0.006313099	0.33828935	0.12312725	4.8838033e-06
8.54383773327874e-10	0.9411091	0.3378791	0.0063393023	0.33828935	0.12312725	-1.3434502e-05
8.690114282671877e-10	0.9411232	0.33784038	0.0063228374	0.33828935	0.12312725	-4.433911e-06
8.836395018308849e-10	0.9411133	0.33786798	0.006298283	0.33828935	0.12312725	1.3419942e-05
8.982672420645274e-10	0.94109684	0.33791375	0.006321363	0.33828935	0.12312725	4.677629e-06
9.128947490100894e-10	0.9411067	0.33788595	0.006356402	0.33828935	0.12312725	-1.3401259e-05
9.275233061237215e-10	0.94112635	0.33783135	0.006339204	0.33828935	0.12312725	-4.9218593e-06
9.426387254716282e-10	0.9411194	0.33785173	0.006297851	0.33828935	0.12312725	1.3624748e-05
9.572665931182592e-10	0.9411009	0.33790314	0.006307227	0.33828935	0.12312725	4.46492e-06
9.718935248871787e-10	0.94110566	0.33788866	0.006338361	0.33828935	0.12312725	-1.3610865e-05
9.865210140298535e-10	0.94112074	0.33784655	0.006330523	0.33828935	0.12312725	-4.714271e-06
1.0011484663888603e-09	0.9411141	0.33786583	0.006308022	0.33828935	0.12312725	1.3593086e-05
1.015775549994813e-09	0.94109976	0.33790568	0.006325376	0.33828935	0.12312725	4.964372e-06
1.0308900280069522e-09	0.9411099	0.33787686	0.0063541555	0.33828935	0.12312725	-1.3818419e-05
1.045517513985299e-09	0.9411279	0.33782712	0.0063296068	0.33828935	0.12312725	-4.503017e-06
1.0601444679018188e-09	0.94111824	0.33785447	0.0062907874	0.33828935	0.12312725	1.3805445e-05
1.0747719735179329e-09	0.94109786	0.33791104	0.006305211	0.33828935	0.12312725	4.756046e-06
1.0893994806339048e-09	0.9411031	0.33789605	0.006344223	0.33828935	0.12312725	-1.3788735e-05
1.1040266110647038e-09	0.94112086	0.33784652	0.006340663	0.33828935	0.12312725	-5.009783e-06
1.1186538381412058e-09	0.9411171	0.3378577	0.0063142837	0.33828935	0.12312725	1.3767628e-05
1.13376824790738e-09	0.9411031	0.33789662	0.0063218107	0.33828935	0.12312725	4.542439e-06
1.148395278810682e-09	0.9411111	0.33787382	0.006341038	0.33828935	0.12312725	-1.4005335e-05
1.1630218352522593e-09	0.94112515	0.33783475	0.006319061	0.33828935	0.12312725	-4.800613e-06
1.1776490807833895e-09	0.9411137	0.33786696	0.006291441	0.33828935	0.12312725	1.3989067e-05
1.192276413390561e-09	0.94109505	0.3379187	0.006317011	0.33828935	0.12312725	5.0583308e-06
1.2069036538146678e-09	0.9411045	0.33789194	0.0063578053	0.33828935	0.12312725	-1.39690765e-05
1.2220182015326324e-09	0.9411257	0.33783326	0.00634503	0.33828935	0.12312725	-4.584143e-06
1.2366454382653464e-09	0.94112074	0.33784732	0.006305775	0.33828935	0.12312725	1.4210499e-05
1.2512726338988367e-09	0.94110346	0.33789563	0.0063082003	0.33828935	0.12312725	4.845009e-06
1.2658996571801643e-09	0.9411077	0.33788335	0.006331926	0.33828935	0.12312725	-1.419557e-05
1.2805271999448042e-09	0.94112074	0.33784717	0.0063215755	0.33828935	0.12312725	-5.106756e-06
1.295154577160054e-09	0.9411115	0.33787313	0.006304006	0.33828935	0.12312725	1.4176853e-05
1.3102697874795258e-09	0.94109726	0.33791247	0.006332133	0.33828935	0.12312725	4.6245123e-06
1.3248973159229576e-09	0.9411103	0.33787552	0.006360396	0.33828935	0.12312725	-1.4422379e-05
1.339524612271252e-09	0.94113	0.3378213	0.006331174	0.33828935	0.12312725	-4.8888496e-06
1.3541516559455627e-09	0.9411197	0.33785057	0.0062871245	0.33828935	0.12312725	1.440874e-05
1.368778863197997e-09	0.94109744	0.3379122	0.0063009807	0.33828935	0.12312725	5.1552156e-06
1.383406290767462e-09	0.9411021	0.33789858	0.006342648	0.33828935	0.12312725	-1.4391045e-05
1.3985209841180511e-09	0.94112027	0.33784822	0.0063392706	0.33828935	0.12312725	-4.666646e-06
1.4131482271754776e-09	0.94111556	0.33786196	0.0063159578	0.33828935	0.12312725	1.4639869e-05
1.427775578380967e-09	0.9411025	0.33789805	0.0063279234	0.33828935	0.12312725	4.9355326e-06
1.4424029804347425e-09	0.94111264	0.33786935	0.0063454676	0.33828935	0.12312725	-1.462772e-05
1.4570299036331988e-09	0.9411279	0.33782753	0.006316298	0.33828935	0.12312725	-5.206049e-06
1.4716576192439429e-09	0.9411144	0.33786547	0.0062834127	0.33828935	0.12312725	1.46112525e-05
1.4867728906574786e-09	0.94109267	0.33792567	0.006316467	0.33828935	0.12312725	4.7088784e-06
1.501400326374114e-09	0.9411036	0.3378942	0.006362882	0.33828935	0.12312725	-1.4864346e-05
1.516027882413549e-09	0.94112676	0.3378301	0.0063481764	0.33828935	0.12312725	-4.9814585e-06
1.5306555924837593e-09	0.9411219	0.33784446	0.0063045286	0.33828935	0.12312725	1.4853848e-05
1.5452831559509636e-09	0.941103	0.3378969	0.0063062073	0.33828935	0.12312725	5.254871e-06
1.5599101909837689e-09	0.9411071	0.3378848	0.0063325027	0.33828935	0.12312725	-1.483869e-05
1.5745379042824079e-09	0.94112134	0.33784524	0.006322337	0.33828935	0.12312725	-5.5303444e-06
1.5896529051491525e-09	0.9411112	0.33787417	0.0063011614	0.33828935	0.12312725	1.5095741e-05
1.6042803342639601e-09	0.94109535	0.33791763	0.00633068	0.33828935	0.12312725	5.0285066e-06
1.6189077784294524e-09	0.9411089	0.3378791	0.006364582	0.33828935	0.12312725	-1.5086488e-05
1.6335352204864758e-09	0.941131	0.33781844	0.0063355803	0.33828935	0.12312725	-5.3070576e-06
1.6481625271799323e-09	0.94112134	0.33784595	0.006286512	0.33828935	0.12312725	1.5072812e-05
1.6627899990665393e-09	0.9410977	0.33791184	0.00629721	0.33828935	0.12312725	5.587081e-06
1.6779047363498724e-09	0.94110185	0.33789915	0.0063437833	0.33828935	0.12312725	-1.5333715e-05
1.6925317083097705e-09	0.94112116	0.33784583	0.006341322	0.33828935	0.12312725	-5.0787344e-06
1.7071584635110972e-09	0.94111645	0.33785927	0.0063142735	0.33828935	0.12312725	1.5325339e-05
1.7217853991208597e-09	0.9411018	0.33789992	0.006325009	0.33828935	0.12312725	5.363908e-06
1.7364127389659535e-09	0.9411113	0.337873	0.0063456823	0.33828935	0.12312725	-1.531281e-05
1.7510398581481893e-09	0.9411276	0.33782792	0.006319384	0.33828935	0.12312725	-5.649197e-06
1.766154199575941e-09	0.9411149	0.33786407	0.0062845554	0.33828935	0.12312725	1.5577712e-05
1.780781465617587e-09	0.941093	0.33792424	0.0063123964	0.33828935	0.12312725	5.133188e-06
1.7954086469113455e-09	0.94110286	0.33789626	0.006359655	0.33828935	0.12312725	-1.5571266e-05
1.8100355649532429e-09	0.941126	0.33783206	0.0063476847	0.33828935	0.12312725	-5.4225325e-06
1.8246630700619428e-09	0.94112116	0.33784595	0.006305849	0.33828935	0.12312725	1.5560317e-05
1.8392899869736294e-09	0.9411025	0.3378983	0.0063087284	0.33828935	0.12312725	5.712792e-06
1.854405258840216e-09	0.9411076	0.33788362	0.006335576	0.33828935	0.12312725	-1.583018e-05
1.869032234976942e-09	0.9411228	0.3378416	0.006322841	0.33828935	0.12312725	-5.187629e-06
1.883659632222485e-09	0.94111264	0.33787024	0.0063005853	0.33828935	0.12312725	1.5825355e-05
1.898286931055444e-09	0.94109565	0.33791688	0.0063272007	0.33828935	0.12312725	5.4809666e-06
1.9129142566623723e-09	0.9411082	0.33788124	0.0063612033	0.33828935	0.12312725	-1.5816135e-05
1.9275416982889007e-09	0.9411298	0.33782145	0.006334609	0.33828935	0.12312725	-5.7757193e-06
1.9426563581294873e-09	0.94111997	0.33785012	0.0062900176	0.33828935	0.12312725	1.6090657e-05
1.957283352702233e-09	0.9410977	0.3379121	0.0063038003	0.33828935	0.12312725	5.243194e-06
1.971910661077743e-09	0.9411037	0.33789414	0.006343543	0.33828935	0.12312725	-1.6087553e-05
1.986538451215236e-09	0.94112253	0.33784175	0.0063358448	0.33828935	0.12312725	-5.540994e-06
2.0011654381016767e-09	0.9411156	0.33786145	0.0063080103	0.33828935	0.12312725	1.608013e-05
2.015792344856901e-09	0.94109917	0.33790708	0.0063243997	0.33828935	0.12312725	5.842485e-06
2.0304196954571944e-09	0.94110984	0.33787704	0.0063513345	0.33828935	0.12312725	-1.6067748e-05
2.045534669486839e-09	0.94112855	0.33782548	0.0063225836	0.33828935	0.12312725	-5.3001977e-06
2.0601616508997258e-09	0.94111586	0.3378615	0.00628689	0.33828935	0.12312725	1.6358204e-05
2.0747888437864853e-09	0.94109404	0.33792195	0.0063128457	0.33828935	0.12312725	5.60493e-06
2.089416171489223e-09	0.9411039	0.3378933	0.006357276	0.33828935	0.12312725	-1.635243e-05
2.104043328745488e-09	0.94112647	0.33783057	0.006341894	0.33828935	0.12312725	-5.910834e-06
2.1186708520325684e-09	0.94111955	0.33785066	0.006301084	0.33828935	0.12312725	1.6342057e-05
2.1337857835459365e-09	0.94109946	0.33790663	0.0063147023	0.33828935	0.12312725	5.3594244e-06
2.1484128975398124e-09	0.9411082	0.33788183	0.00634489	0.33828935	0.12312725	-1.6637905e-05
2.163039739769366e-09	0.94112617	0.33783188	0.0063250456	0.33828935	0.12312725	-5.6700756e-06
2.1776671261272605e-09	0.9411149	0.33786383	0.006293152	0.33828935	0.12312725	1.663387e-05
2.1922940119579555e-09	0.94109446	0.33792058	0.0063188127	0.33828935	0.12312725	5.981977e-06
2.2069211812111214e-09	0.9411055	0.33788878	0.0063599367	0.33828935	0.12312725	-1.662494e-05
2.2220361106441377e-09	0.94112927	0.33782297	0.006335955	0.33828935	0.12312725	-5.422042e-06
2.2366632864135715e-09	0.9411194	0.33785158	0.0062922114	0.33828935	0.12312725	1.6926442e-05
2.2512903559550503e-09	0.9410971	0.33791348	0.0063081635	0.33828935	0.12312725	5.7379057e-06
2.265917728329445e-09	0.94110507	0.33789062	0.0063476674	0.33828935	0.12312725	-1.6924549e-05
2.280545177774877e-09	0.9411254	0.33783406	0.006333633	0.33828935	0.12312725	-6.0546427e-06
2.2951722579186822e-09	0.94111663	0.33785897	0.0062991376	0.33828935	0.12312725	1.6917887e-05
2.3102870516849576e-09	0.9410958	0.33791658	0.0063205496	0.33828935	0.12312725	5.4856505e-06
2.324914342452141e-09	0.9411075	0.33788347	0.006357012	0.33828935	0.12312725	-1.7225198e-05
2.3395417038719287e-09	0.9411294	0.337823	0.00633299	0.33828935	0.12312725	-5.8066994e-06
2.3541688575502966e-09	0.94111896	0.33785284	0.006290056	0.33828935	0.12312725	1.722551e-05
2.3687960576140217e-09	0.94109577	0.33791688	0.0063077994	0.33828935	0.12312725	6.130321e-06
2.383423170896299e-09	0.9411037	0.3378939	0.006350272	0.33828935	0.12312725	-1.7220802e-05
2.398537965276592e-09	0.94112635	0.3378311	0.006336793	0.33828935	0.12312725	-5.5514997e-06
2.4131652092916065e-09	0.94111747	0.33785665	0.006299498	0.33828935	0.12312725	1.7534176e-05
2.4277928083984446e-09	0.94109714	0.33791286	0.0063169585	0.33828935	0.12312725	5.8783303e-06
2.442420375650561e-09	0.9411075	0.33788386	0.006352139	0.33828935	0.12312725	-1.7537199e-05
2.4570480174793046e-09	0.94112855	0.3378256	0.0063302177	0.33828935	0.12312725	-6.206614e-06
2.471676020020613e-09	0.94111776	0.33785617	0.006290417	0.33828935	0.12312725	1.7535647e-05
2.486303896900708e-09	0.94109464	0.33791965	0.0063109803	0.33828935	0.12312725	6.5357376e-06
2.5014193881996263e-09	0.9411041	0.33789292	0.006355372	0.33828935	0.12312725	-1.7856095e-05
2.5160467421071638e-09	0.941127	0.33782947	0.006339786	0.33828935	0.12312725	-5.9470926e-06
2.530674504321541e-09	0.94111896	0.33785272	0.0063001225	0.33828935	0.12312725	1.7861641e-05
2.545302413465649e-09	0.9410983	0.33791015	0.006314252	0.33828935	0.12312725	6.2809668e-06
2.5599299373177217e-09	0.9411073	0.33788407	0.0063476935	0.33828935	0.12312725	-1.7862443e-05
2.5745576723943343e-09	0.94112736	0.3378287	0.0063268463	0.33828935	0.12312725	-6.617845e-06
2.589672932670059e-09	0.94111556	0.33786207	0.006291641	0.33828935	0.12312725	1.8189137e-05
2.604300614651551e-09	0.9410936	0.33792272	0.006317422	0.33828935	0.12312725	6.018434e-06
2.6189281399975335e-09	0.94110537	0.3378892	0.006360298	0.33828935	0.12312725	-1.8197441e-05
2.633555435590051e-09	0.94112957	0.33782256	0.006338867	0.33828935	0.12312725	-6.3606635e-06
2.6481825661564787e-09	0.9411203	0.33784914	0.006293533	0.33828935	0.12312725	1.8200177e-05
2.662809925792159e-09	0.94109696	0.3379136	0.0063078622	0.33828935	0.12312725	6.705886e-06
2.6779247214341055e-09	0.9411056	0.33788884	0.006345749	0.33828935	0.12312725	-1.853321e-05
2.6925523954737224e-09	0.9411257	0.33783332	0.006329667	0.33828935	0.12312725	-6.096516e-06
2.7071798592791426e-09	0.9411149	0.33786383	0.0062979977	0.33828935	0.12312725	1.8544271e-05
2.7218073901587085e-09	0.94109476	0.33791983	0.0063238405	0.33828935	0.12312725	6.4454016e-06
2.736435015784505e-09	0.941108	0.33788186	0.0063615474	0.33828935	0.12312725	-1.8550261e-05
2.7510620036783738e-09	0.941132	0.3378158	0.006331954	0.33828935	0.12312725	-6.7975316e-06
2.7661767613975375e-09	0.94111854	0.33785373	0.006283637	0.33828935	0.12312725	1.8890241e-05
2.780803923504902e-09	0.94109315	0.33792415	0.0063065644	0.33828935	0.12312725	6.178015e-06
2.7954315255287903e-09	0.9411027	0.33789665	0.0063547296	0.33828935	0.12312725	-1.890405e-05
2.8100592074065213e-09	0.94112676	0.33783016	0.00634092	0.33828935	0.12312725	-6.533592e-06
2.8246870474682603e-09	0.94111854	0.3378538	0.006301412	0.33828935	0.12312725	1.8913226e-05
2.839314239930816e-09	0.94109726	0.33791247	0.0063177203	0.33828935	0.12312725	6.892313e-06
2.8539418966080863e-09	0.9411081	0.3378818	0.006351976	0.33828935	0.12312725	-1.8916708e-05
2.869057394053425e-09	0.9411303	0.3378205	0.006321931	0.33828935	0.12312725	-6.258613e-06
2.8836853434995993e-09	0.94111544	0.33786267	0.0062821996	0.33828935	0.12312725	1.9279045e-05
2.8983130681940765e-09	0.9410902	0.3379324	0.006314666	0.33828935	0.12312725	6.6209454e-06
2.9129409194164663e-09	0.9411031	0.33789563	0.006367478	0.33828935	0.12312725	-1.9291472e-05
2.927568436879375e-09	0.9411309	0.33781838	0.0063467454	0.33828935	0.12312725	-6.986701e-06
2.942195571439481e-09	0.9411228	0.33784187	0.0062937345	0.33828935	0.12312725	1.9297946e-05
2.957310019614758e-09	0.94109666	0.33791462	0.006305394	0.33828935	0.12312725	6.3440993e-06
2.9719371007946586e-09	0.941105	0.33789045	0.006345796	0.33828935	0.12312725	-1.9667166e-05
2.98656426887582e-09	0.94112647	0.337831	0.0063293725	0.33828935	0.12312725	-6.7172828e-06
3.0011912228823507e-09	0.94111514	0.33786342	0.0062953574	0.33828935	0.12312725	1.9681871e-05
3.015818290039709e-09	0.941093	0.3379247	0.006323281	0.33828935	0.12312725	7.0939122e-06
3.0304451831414707e-09	0.9411069	0.337885	0.0063659097	0.33828935	0.12312725	-1.9691024e-05
3.045559660563564e-09	0.9411343	0.33780912	0.006333781	0.33828935	0.12312725	-6.439349e-06
3.060185947055751e-09	0.9411209	0.33784756	0.00627897	0.33828935	0.12312725	2.0068619e-05
3.074812800159469e-09	0.9410923	0.33792686	0.0062999465	0.33828935	0.12312725	6.8231734e-06
3.0894393861582358e-09	0.94110066	0.3379025	0.0063539217	0.33828935	0.12312725	-2.0086263e-05
3.1040662076362444e-09	0.9411263	0.33783123	0.006344495	0.33828935	0.12312725	-7.209572e-06
3.1186931849633337e-09	0.94111913	0.33785203	0.0063041486	0.33828935	0.12312725	2.0098647e-05
3.1338076334100446e-09	0.9410968	0.33791402	0.006318623	0.33828935	0.12312725	6.5420877e-06
3.1484343517037015e-09	0.9411087	0.33788	0.0063527036	0.33828935	0.12312725	-2.0486032e-05
3.1630606159121486e-09	0.9411312	0.3378181	0.006323629	0.33828935	0.12312725	-6.934935e-06
3.1776877008835895e-09	0.94111633	0.33786005	0.006281064	0.33828935	0.12312725	2.0507287e-05
3.192314214567288e-09	0.94108975	0.33793393	0.006312742	0.33828935	0.12312725	7.329773e-06
3.2069411888121445e-09	0.94110227	0.33789763	0.006367334	0.33828935	0.12312725	-2.0523032e-05
3.2220555500547116e-09	0.9411316	0.33781618	0.0063467813	0.33828935	0.12312725	-6.649189e-06
3.236682485215751e-09	0.94112235	0.33784315	0.006293155	0.33828935	0.12312725	2.0920525e-05
3.2513086744455226e-09	0.94109654	0.33791485	0.0063048885	0.33828935	0.12312725	7.0507954e-06
3.2659352583144664e-09	0.94110507	0.33789057	0.00634554	0.33828935	0.12312725	-2.0945272e-05
3.2805619444954703e-09	0.94112736	0.33782884	0.006328182	0.33828935	0.12312725	-7.4556197e-06
3.295188999615424e-09	0.941115	0.33786356	0.006293317	0.33828935	0.12312725	2.0965077e-05
3.3103040475121274e-09	0.94109184	0.3379278	0.0063243373	0.33828935	0.12312725	6.759477e-06
3.3249313165683843e-09	0.9411074	0.33788344	0.006367384	0.33828935	0.12312725	-2.1373915e-05
3.339558807291372e-09	0.9411344	0.33780867	0.006334047	0.33828935	0.12312725	-7.166834e-06
3.354185902335008e-09	0.9411206	0.33784795	0.0062794215	0.33828935	0.12312725	2.140436e-05
3.3688131097679875e-09	0.94109166	0.3379289	0.006302515	0.33828935	0.12312725	7.578991e-06
3.383439973379478e-09	0.9411015	0.33790025	0.0063567115	0.33828935	0.12312725	-2.1428732e-05
3.3980670503891028e-09	0.9411285	0.33782527	0.0063419053	0.33828935	0.12312725	-7.99571e-06
3.4131814999010296e-09	0.94111794	0.3378551	0.00629846	0.33828935	0.12312725	2.1847918e-05
3.427808448367811e-09	0.94109464	0.3379199	0.006319797	0.33828935	0.12312725	7.289045e-06
3.4424351841206507e-09	0.9411082	0.33788142	0.006357988	0.33828935	0.12312725	-2.1882312e-05
3.4570618944016125e-09	0.9411332	0.33781257	0.0063257595	0.33828935	0.12312725	-7.713304e-06
3.4716889878187593e-09	0.94111776	0.33785668	0.006277803	0.33828935	0.12312725	2.1911024e-05
3.4863152774728376e-09	0.94108844	0.33793727	0.006310361	0.33828935	0.12312725	8.141688e-06
3.5014296656652026e-09	0.94110316	0.33789515	0.006368856	0.33828935	0.12312725	-2.2341279e-05
3.516056413881464e-09	0.9411328	0.33781317	0.006343579	0.33828935	0.12312725	-7.420665e-06
3.5306833215372585e-09	0.94112146	0.33784562	0.00628884	0.33828935	0.12312725	2.2380584e-05
3.5453096558807276e-09	0.9410936	0.3379229	0.0063071684	0.33828935	0.12312725	7.856056e-06
3.5599363159378766e-09	0.9411045	0.33789197	0.0063542393	0.33828935	0.12312725	-2.2413467e-05
3.574562986586257e-09	0.9411307	0.3378195	0.006332127	0.33828935	0.12312725	-8.295471e-06
3.589677208051306e-09	0.94111603	0.3378608	0.006285713	0.33828935	0.12312725	2.2856431e-05
3.604303720824991e-09	0.9410892	0.33793464	0.0063188616	0.33828935	0.12312725	7.5598587e-06
3.618930438931483e-09	0.9411049	0.33789006	0.006370388	0.33828935	0.12312725	-2.2900676e-05
3.633557306856092e-09	0.9411351	0.33780682	0.0063391887	0.33828935	0.12312725	-8.005598e-06
3.64818399494539e-09	0.94112206	0.33784452	0.00628031	0.33828935	0.12312725	2.2939268e-05
3.6628116301042973e-09	0.9410911	0.33793002	0.0063021164	0.33828935	0.12312725	8.454043e-06
3.6779263565912977e-09	0.9411028	0.33789656	0.006360301	0.33828935	0.12312725	-2.339669e-05
3.6925537112616533e-09	0.9411312	0.33781764	0.006338799	0.33828935	0.12312725	-7.698802e-06
3.7071806764270274e-09	0.94111896	0.33785284	0.0062898924	0.33828935	0.12312725	2.3447665e-05
3.721808084889564e-09	0.94109136	0.33792898	0.006314887	0.33828935	0.12312725	8.1542985e-06
3.736435361465355e-09	0.9411052	0.3378897	0.006363736	0.33828935	0.12312725	-2.349308e-05
3.751062415794065e-09	0.9411342	0.33780935	0.006334849	0.33828935	0.12312725	-8.614708e-06
3.766177102381602e-09	0.94111955	0.33785146	0.0062774387	0.33828935	0.12312725	2.3963814e-05
3.780804416172035e-09	0.9410886	0.3379368	0.0063070455	0.33828935	0.12312725	7.842507e-06
3.795431182138459e-09	0.94110185	0.33789882	0.006365327	0.33828935	0.12312725	-2.4020957e-05
3.810058659139229e-09	0.94113237	0.33781406	0.0063430504	0.33828935	0.12312725	-8.3106315e-06
3.8246858978594976e-09	0.9411209	0.33784732	0.0062892055	0.33828935	0.12312725	2.4072728e-05
3.839313360026209e-09	0.94109213	0.33792725	0.0063105864	0.33828935	0.12312725	8.78271e-06
3.854428462266416e-09	0.9411052	0.33788973	0.006361297	0.33828935	0.12312725	-2.455892e-05
3.869055968633856e-09	0.9411339	0.33781046	0.006332739	0.33828935	0.12312725	-7.990973e-06
3.883683967530911e-09	0.9411187	0.33785337	0.006280766	0.33828935	0.12312725	2.4624265e-05
3.89831088731621e-09	0.9410883	0.33793753	0.0063110706	0.33828935	0.12312725	8.470274e-06
3.912938416854587e-09	0.94110256	0.3378967	0.006368153	0.33828935	0.12312725	-2.4682775e-05
3.9275658511640055e-09	0.9411341	0.33780932	0.00634206	0.33828935	0.12312725	-8.954932e-06
3.942193121706476e-09	0.94112176	0.33784503	0.0062849233	0.33828935	0.12312725	2.4735475e-05
3.957308299227245e-09	0.94109106	0.33793056	0.006307894	0.33828935	0.12312725	8.144738e-06
3.9719362344655285e-09	0.9411041	0.33789277	0.0063597276	0.33828935	0.12312725	-2.525729e-05
3.9865640621403044e-09	0.941133	0.33781242	0.006333219	0.33828935	0.12312725	-8.635377e-06
