# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1.9131500888733634e-09	0.99995244	-0.0033832188	0.0013341757	0.36	0	-1.5953554e-05
1.9277563381729204e-09	0.999952	-0.0034511199	0.0013237097	0.36	0	-5.411975e-06
1.942362583942195e-09	0.9999522	-0.003433612	0.0012843838	0.36	0	1.5922073e-05
1.956969052430738e-09	0.99995244	-0.0033788704	0.0012909978	0.36	0	5.779965e-06
1.9720621917126472e-09	0.9999522	-0.0034030096	0.0013163637	0.36	0	-1.6173164e-05
1.986668430917346e-09	0.99995214	-0.0034481178	0.0012968268	0.36	0	-5.317279e-06
2.0012746716523896e-09	0.9999523	-0.0034094711	0.0012714772	0.36	0	1.6145763e-05
2.0158811424900254e-09	0.9999525	-0.0033543042	0.001303652	0.36	0	5.6898534e-06
2.0304872679018656e-09	0.9999523	-0.003397631	0.0013447714	0.36	0	-1.6110786e-05
2.045580518854279e-09	0.999952	-0.0034697175	0.0013143633	0.36	0	-5.2200603e-06
2.0601867421842503e-09	0.9999522	-0.003435687	0.0012640152	0.36	0	1.6372835e-05
2.074793217588998e-09	0.9999525	-0.003363085	0.0012778067	0.36	0	5.597293e-06
2.0893993362075376e-09	0.99995244	-0.0033820884	0.0013223339	0.36	0	-1.6341999e-05
2.10400570777385e-09	0.9999522	-0.0034424483	0.0013168824	0.36	0	-5.9764366e-06
2.119098806237452e-09	0.9999522	-0.003420407	0.0012869522	0.36	0	1.6603404e-05
2.133705276468757e-09	0.99995244	-0.0033728897	0.0013039296	0.36	0	5.5022183e-06
2.1483113995940297e-09	0.9999522	-0.0034095182	0.0013291333	0.36	0	-1.657683e-05
2.1629177730304337e-09	0.99995214	-0.0034638871	0.0012979448	0.36	0	-5.886188e-06
2.177524142589711e-09	0.9999522	-0.0034195043	0.0012585362	0.36	0	1.6542519e-05
2.192617352319343e-09	0.9999526	-0.003346923	0.0012917845	0.36	0	5.404501e-06
2.2072234727386983e-09	0.99995244	-0.0033852693	0.0013434101	0.36	0	-1.681541e-05
2.2218298503432497e-09	0.999952	-0.003461866	0.0013260999	0.36	0	-5.793366e-06
2.236436219381153e-09	0.9999522	-0.003440813	0.0012767107	0.36	0	1.6785423e-05
2.2510423573598495e-09	0.99995244	-0.0033746087	0.0012815945	0.36	0	6.1839132e-06
2.2661355590689047e-09	0.99995244	-0.003394279	0.0013169528	0.36	0	-1.7057853e-05
2.2807419336070433e-09	0.9999522	-0.0034456123	0.0013032047	0.36	0	-5.69791e-06
2.295348320613949e-09	0.9999522	-0.0034123487	0.001277204	0.36	0	1.7032333e-05
2.309954467914351e-09	0.99995244	-0.0033585904	0.0013056309	0.36	0	6.0935176e-06
2.3245609303193685e-09	0.9999522	-0.0034024073	0.001342465	0.36	0	-1.6998682e-05
2.3396540271469125e-09	0.999952	-0.003473892	0.001308573	0.36	0	-5.5997357e-06
2.3542603930821246e-09	0.9999522	-0.0034322967	0.0012570815	0.36	0	1.7283348e-05
2.36886649973171e-09	0.99995244	-0.0033533408	0.0012777175	0.36	0	6.0006355e-06
2.3834729649605775e-09	0.99995244	-0.0033771906	0.0013305198	0.36	0	-1.7254197e-05
2.3980791647836707e-09	0.9999522	-0.0034484284	0.0013247983	0.36	0	-6.403047e-06
2.4131724192445114e-09	0.9999522	-0.003430289	0.0012848828	0.36	0	1.7538596e-05
2.427778548948299e-09	0.99995244	-0.0033746269	0.0012954917	0.36	0	5.9050167e-06
2.4423850043634773e-09	0.9999522	-0.003404255	0.0013228419	0.36	0	-1.7514121e-05
2.456991203500481e-09	0.9999522	-0.0034577595	0.0012978098	0.36	0	-6.312852e-06
2.471597447343471e-09	0.99995244	-0.0034152807	0.0012637532	0.36	0	1.7481289e-05
2.4866905915922066e-09	0.99995244	-0.0033462276	0.0012973604	0.36	0	5.806624e-06
2.501297062240974e-09	0.9999523	-0.0033902153	0.0013471346	0.36	0	-1.7778613e-05
2.5159032853720063e-09	0.99995214	-0.0034697347	0.001323135	0.36	0	-6.219867e-06
2.5305095501889058e-09	0.9999522	-0.0034421007	0.0012685938	0.36	0	1.775056e-05
2.5456027012685034e-09	0.99995244	-0.0033647974	0.0012776324	0.36	0	5.7052316e-06
2.5602091637817856e-09	0.99995244	-0.0033852877	0.0013202815	0.36	0	-1.8047846e-05
2.5748153897639317e-09	0.9999522	-0.003445387	0.001311662	0.36	0	-6.124046e-06
2.58942163892618e-09	0.9999523	-0.0034184668	0.0012824084	0.36	0	1.802469e-05
2.604028086734282e-09	0.99995244	-0.0033643858	0.0013044712	0.36	0	6.5450677e-06
2.6191212140944966e-09	0.9999522	-0.0034073908	0.0013372307	0.36	0	-1.8321925e-05
2.6337274263249963e-09	0.9999522	-0.0034718262	0.001302938	0.36	0	-6.025479e-06
2.6483336577770975e-09	0.9999523	-0.0034258165	0.0012559071	0.36	0	1.830381e-05
2.66294010122009e-09	0.99995244	-0.0033468953	0.0012835094	0.36	0	6.4523606e-06
2.6775462138644137e-09	0.9999522	-0.0033792006	0.0013387356	0.36	0	-1.8277211e-05
2.692639475885434e-09	0.9999522	-0.0034593928	0.0013261575	0.36	0	-5.923919e-06
2.707245719797722e-09	0.9999522	-0.0034369265	0.0012796676	0.36	0	1.8588182e-05
2.7218521820050005e-09	0.99995244	-0.003372139	0.001288153	0.36	0	6.356647e-06
2.7364582907092957e-09	0.9999522	-0.0033978515	0.001320356	0.36	0	-1.8566754e-05
2.75106467765077e-09	0.9999522	-0.0034541064	0.0013004604	0.36	0	-6.7922365e-06
2.7661577821983958e-09	0.9999523	-0.00341239	0.0012691701	0.36	0	1.8877963e-05
2.780764235810718e-09	0.99995244	-0.0033495135	0.0013025458	0.36	0	6.258018e-06
2.7953703480237416e-09	0.9999522	-0.003397197	0.0013468859	0.36	0	-1.8861869e-05
2.8099767217403617e-09	0.999952	-0.0034753587	0.0013158957	0.36	0	-6.6998205e-06
2.824583061357736e-09	0.9999522	-0.003438235	0.0012602938	0.36	0	1.883709e-05
2.839676253214958e-09	0.99995244	-0.0033552365	0.0012780869	0.36	0	6.1563974e-06
2.8542823530490387e-09	0.9999522	-0.0033814008	0.0013279213	0.36	0	-1.9162742e-05
2.8688887230390137e-09	0.99995214	-0.003451367	0.0013177736	0.36	0	-6.6045286e-06
2.8834950642673765e-09	0.9999523	-0.0034254687	0.0012813152	0.36	0	1.9143406e-05
2.898101201787049e-09	0.9999525	-0.003365166	0.0012996629	0.36	0	7.055333e-06
2.913194398947455e-09	0.9999522	-0.0034059796	0.0013320101	0.36	0	-1.9469655e-05
2.927800774858882e-09	0.999952	-0.0034689324	0.0012996818	0.36	0	-6.5060735e-06
2.9424071324319844e-09	0.99995244	-0.0034203075	0.0012568377	0.36	0	1.9455976e-05
2.9570132814849766e-09	0.9999526	-0.0033422753	0.0012901648	0.36	0	6.9634225e-06
2.971619768654621e-09	0.99995244	-0.0033832695	0.0013460986	0.36	0	-1.9433195e-05
2.9867128731763145e-09	0.999952	-0.0034692872	0.001323207	0.36	0	-6.4043547e-06
3.0013192286405715e-09	0.9999522	-0.0034387552	0.0012702802	0.36	0	1.9775009e-05
3.015925357930253e-09	0.9999525	-0.0033633148	0.0012830057	0.36	0	6.8684676e-06
3.0305318370388946e-09	0.9999522	-0.0033902095	0.0013245068	0.36	0	-1.975798e-05
3.045138031601357e-09	0.999952	-0.0034557674	0.0013073683	0.36	0	-7.335151e-06
3.0602312863732267e-09	0.99995244	-0.0034160598	0.0012715416	0.36	0	2.0100706e-05
3.074837444670388e-09	0.9999526	-0.0033510334	0.0013025891	0.36	0	6.770334e-06
3.0894439460104815e-09	0.9999522	-0.003399558	0.0013455123	0.36	0	-2.00897e-05
3.10405016109854e-09	0.999952	-0.003478311	0.0013114666	0.36	0	-7.2439743e-06
3.118656442669039e-09	0.9999522	-0.0034350862	0.0012553262	0.36	0	2.0069268e-05
3.1337495884910326e-09	0.9999526	-0.0033461333	0.0012814308	0.36	0	6.668807e-06
3.148356080784499e-09	0.9999523	-0.0033804397	0.0013371449	0.36	0	-2.0428619e-05
3.1629622926884045e-09	0.999952	-0.0034609523	0.0013220506	0.36	0	-7.1496524e-06
3.1775685692595127e-09	0.9999522	-0.0034329307	0.0012758558	0.36	0	2.0414318e-05
3.192661709330183e-09	0.9999526	-0.003361161	0.0012946897	0.36	0	6.563942e-06
3.2072681848369014e-09	0.9999522	-0.003400406	0.0013321502	0.36	0	-2.0774985e-05
3.2218744027302208e-09	0.999952	-0.0034687656	0.0013025872	0.36	0	-7.052125e-06
3.2364806791785924e-09	0.9999522	-0.0034211238	0.0012586063	0.36	0	2.0767062e-05
3.2510871196836938e-09	0.9999526	-0.0033411223	0.0012920952	0.36	0	7.5437747e-06
3.2661802836546266e-09	0.9999522	-0.003389492	0.0013493062	0.36	0	-2.1129126e-05
3.2807864881136734e-09	0.999952	-0.0034765806	0.0013210307	0.36	0	-6.9512826e-06
3.2953927566576816e-09	0.9999522	-0.003439714	0.0012630607	0.36	0	2.1127804e-05
3.309999193833008e-09	0.99995244	-0.0033550716	0.0012797612	0.36	0	7.450656e-06
3.324605318452229e-09	0.99995244	-0.0033841243	0.0013294602	0.36	0	-2.1116895e-05
3.3396985595678773e-09	0.999952	-0.0034610846	0.0013113396	0.36	0	-6.8469785e-06
3.3543048253801563e-09	0.9999523	-0.0034222729	0.0012704238	0.36	0	2.14969e-05
3.368911281467896e-09	0.9999526	-0.0033505214	0.0012984935	0.36	0	7.354168e-06
3.383517404209845e-09	0.9999523	-0.0033972405	0.001343615	0.36	0	-2.149281e-05
3.398123833517175e-09	0.999952	-0.0034785985	0.001310835	0.36	0	-7.865641e-06
3.4132169395721945e-09	0.9999522	-0.003430154	0.0012530527	0.36	0	2.1874748e-05
3.4278233810821243e-09	0.9999526	-0.0033407938	0.0012823949	0.36	0	7.254185e-06
3.442429520802458e-09	0.99995244	-0.0033794125	0.0013419727	0.36	0	-2.187774e-05
3.4570359471865216e-09	0.99995214	-0.0034672979	0.0013240981	0.36	0	-7.773912e-06
3.4716422834820847e-09	0.9999522	-0.0034370343	0.0012720029	0.36	0	2.1870957e-05
3.4867355252660346e-09	0.9999525	-0.0033565022	0.0012894263	0.36	0	7.150495e-06
3.501341654351853e-09	0.9999523	-0.0033949767	0.0013329381	0.36	0	-2.2272068e-05
3.5159480696133612e-09	0.999952	-0.0034694844	0.0013059119	0.36	0	-7.678737e-06
3.5305544071828466e-09	0.9999522	-0.0034229215	0.001260053	0.36	0	2.2272578e-05
3.5451605712507013e-09	0.99995244	-0.0033402	0.0012929803	0.36	0	8.211402e-06
3.5602537609719895e-09	0.99995244	-0.0033895515	0.0013505885	0.36	0	-2.2676177e-05
3.5748601641440567e-09	0.999952	-0.003480913	0.0013202068	0.36	0	-7.5800663e-06
3.5894665082803055e-09	0.9999522	-0.0034403377	0.0012593742	0.36	0	2.2684284e-05
3.6040726711502083e-09	0.99995244	-0.0033494337	0.0012787656	0.36	0	8.121661e-06
3.6186791650482433e-09	0.99995244	-0.0033814292	0.0013330205	0.36	0	-2.2682107e-05
3.6337722736259623e-09	0.99995214	-0.0034648646	0.0013153935	0.36	0	-7.4776553e-06
3.648378596517382e-09	0.9999522	-0.0034262193	0.0012699884	0.36	0	2.310655e-05
3.662984756667782e-09	0.99995244	-0.003349331	0.0012967924	0.36	0	8.028454e-06
3.677591252242649e-09	0.9999522	-0.0033967856	0.0013432362	0.36	0	-2.3112232e-05
3.6921974470810324e-09	0.999952	-0.0034812037	0.0013091066	0.36	0	-8.58355e-06
3.7072907213762427e-09	0.9999522	-0.0034293556	0.0012517433	0.36	0	2.3539898e-05
3.721896886373497e-09	0.9999525	-0.003335948	0.0012839758	0.36	0	7.931492e-06
3.736503373668305e-09	0.99995244	-0.0033793787	0.0013463428	0.36	0	-2.355379e-05
3.751109553411942e-09	0.99995214	-0.0034739696	0.001324716	0.36	0	-8.4963185e-06
3.765715841595599e-09	0.9999522	-0.0034397338	0.0012675017	0.36	0	2.3556988e-05
3.7808089688017016e-09	0.99995244	-0.0033525457	0.0012865285	0.36	0	7.8308485e-06
3.795415458855109e-09	0.9999523	-0.0033920591	0.0013338901	0.36	0	-2.4007257e-05
3.810021649598121e-09	0.9999522	-0.0034717142	0.0013066744	0.36	0	-8.405546e-06
3.82462795082283e-09	0.99995244	-0.0034228163	0.0012591702	0.36	0	2.401899e-05
3.839721071428257e-09	0.9999525	-0.0033358743	0.0012965495	0.36	0	7.726192e-06
3.854327559155687e-09	0.9999522	-0.0033914004	0.0013530194	0.36	0	-2.4473251e-05
3.868933751309727e-09	0.999952	-0.003487434	0.0013179559	0.36	0	-8.311041e-06
3.883540026584387e-09	0.9999522	-0.003440325	0.0012532289	0.36	0	2.449387e-05
3.898146461892797e-09	0.99995244	-0.0033408385	0.0012775299	0.36	0	8.901536e-06
3.913239634394549e-09	0.99995244	-0.0033806716	0.0013389684	0.36	0	-2.495235e-05
3.927845825083546e-09	0.99995214	-0.003470148	0.001318143	0.36	0	-8.212728e-06
3.942452105727106e-09	0.9999522	-0.0034294748	0.0012679112	0.36	0	2.4982299e-05
3.9570585525744615e-09	0.99995244	-0.0033460432	0.0012954528	0.36	0	8.813955e-06
3.971664680237062e-09	0.9999522	-0.0033960624	0.0013447551	0.36	0	-2.5001435e-05
3.9867579367562025e-09	0.999952	-0.0034858973	0.0013052798	0.36	0	-8.110259e-06
4.00136421903473e-09	0.9999523	-0.0034270976	0.0012478593	0.36	0	2.5484986e-05
4.015970659515674e-09	0.9999526	-0.003327665	0.0012861957	0.36	0	8.722557e-06
4.030576772816927e-09	0.9999522	-0.0033787598	0.0013541112	0.36	0	-2.5513818e-05
4.045183178197997e-09	0.9999519	-0.003484146	0.0013271178	0.36	0	-9.341821e-06
4.0602762561182795e-09	0.9999522	-0.0034410874	0.0012604111	0.36	0	2.6002554e-05
4.0748826721118165e-09	0.99995244	-0.0033455074	0.0012824434	0.36	0	8.627473e-06
4.0894887669098015e-09	0.9999522	-0.0033869601	0.0013368626	0.36	0	-2.604154e-05
4.10409518193131e-09	0.999952	-0.0034752951	0.0013098624	0.36	0	-9.258549e-06
4.1187014615518505e-09	0.99995244	-0.003425188	0.0012582861	0.36	0	2.6069494e-05
4.1337946777970354e-09	0.99995244	-0.003331582	0.0012986568	0.36	0	8.528286e-06
4.148400771392203e-09	0.9999522	-0.003393262	0.0013573383	0.36	0	-2.6585514e-05
4.163007178086801e-09	0.9999519	-0.0034963512	0.0013160715	0.36	0	-9.1715065e-06
4.177613479692355e-09	0.9999522	-0.0034414076	0.0012449283	0.36	0	2.6624139e-05
4.1922196381150575e-09	0.9999526	-0.003329979	0.0012745524	0.36	0	9.822046e-06
4.207312805235971e-09	0.9999523	-0.0033756883	0.0013474016	0.36	0	-2.7146627e-05
4.221919214789006e-09	0.999952	-0.003478729	0.0013242805	0.36	0	-9.080375e-06
4.236525504658602e-09	0.9999522	-0.0034370187	0.0012646085	0.36	0	2.7196458e-05
4.25113165363286e-09	0.9999526	-0.0033429696	0.0012900787	0.36	0	9.743917e-06
4.265738104957666e-09	0.9999522	-0.0033920798	0.0013440314	0.36	0	-2.7234679e-05
4.280831185468326e-09	0.999952	-0.0034893646	0.0013046769	0.36	0	-8.9852665e-06
4.295437464088436e-09	0.99995244	-0.003425965	0.0012449014	0.36	0	2.7787348e-05
4.310043609060536e-09	0.9999526	-0.0033197976	0.0012882968	0.36	0	9.662184e-06
4.324650075991083e-09	0.9999523	-0.003378416	0.0013616771	0.36	0	-2.783735e-05
