# Frequency = 1.0285850692800127E10
# xIndex	yIndex	zIndex	AbsFmx	AbsFmy	AbsFmz	ArgFmx	ArgFmy	ArgFmz
3	25	0	0.25586140606411056	1.4097864385192278	1.3367632577494706	-2.6528418282071122	0.47229842331460287	1.992778214863546
3	26	0	0.23968212079009515	1.406330661498416	1.3521352081209514	-2.653262859951133	0.4704949694390774	1.9933376556011164
3	27	0	0.22277301487999215	1.4066860851261702	1.358952658034586	-2.6543946914447014	0.46783575978579955	1.993412659357161
3	28	0	0.20875860003745172	1.4110393073553187	1.3567919653495475	-2.6547465307706037	0.46641655557341427	1.9939105989635706
4	8	0	1.6049816652699562	9.29801366556486	10.057380053084993	-2.3718189266544796	0.7583532483898549	2.3081996713571677
4	9	0	1.5663176641591119	9.358819969738715	10.099296765415357	-2.3716409859317817	0.758234676722725	2.308261296884541
4	16	0	1.071926012575454	6.557567203615459	6.8181391983276445	-2.464301242499585	0.6657144993395119	2.209828621718416
4	17	0	1.0197259818469073	6.569942240905159	6.823727333603351	-2.464388104179382	0.6651891891694953	2.2099601318550617
4	18	0	0.9632260838496741	6.583436175103808	6.824633593477517	-2.4643174004847634	0.6647373631443112	2.2100916356909956
4	24	0	0.2905480541496768	1.519062789167693	1.3831586748707576	-2.6494696548689967	0.47673677094345995	1.9926747701610237
4	25	0	0.26535155925564274	1.4686848715376961	1.378413471295235	-2.650575096459835	0.4743628150352876	1.9932501489373429
4	26	0	0.2487621426098138	1.4474402205768868	1.3780962905003349	-2.652965666393291	0.47070207389383073	1.9928696417953518
4	27	0	0.23735285846727924	1.4335874032587765	1.38279865489488	-2.654170738092901	0.4688029414426957	1.9940197056461835
4	28	0	0.22954851829131157	1.4408446164373152	1.3896470817046707	-2.656184636971249	0.46586060084054026	1.9936330917924638
4	29	0	0.23192136039223168	1.4729216628182833	1.4019572306766408	-2.657273459906776	0.4648748335053556	1.9942644384087507
5	7	0	1.8275314916108185	9.990317909570086	10.747182717669538	-2.3716809211080934	0.7585117145087347	2.3081467968858536
5	8	0	1.7378828392153705	9.865968158248927	10.602357699768376	-2.3716658268733144	0.7583141108506558	2.3082289363647277
5	9	0	1.7178527327927549	9.97942686585679	10.670916802441067	-2.3717534489670014	0.7580662356968638	2.308307244899662
5	10	0	1.7382863664532706	10.383339346134761	10.984421819200954	-2.3717761793395247	0.757716869394932	2.308467625651354
5	11	0	1.7107824639357867	10.660992462953661	11.047593569667354	-2.371827106877723	0.7574859380647416	2.3085694000616614
5	15	0	1.278824756580241	7.099974208461884	7.276372655477697	-2.4631257156620117	0.6670866823270755	2.2095602985149068
5	16	0	1.174243655076358	6.909208932606841	7.128470344357566	-2.4637054018704223	0.6661868630258174	2.209711013190791
5	17	0	1.1123946145130978	6.837828004239867	7.078906619037481	-2.464187691925904	0.6654290143643349	2.209886295563618
5	18	0	1.0656305871408343	6.8389620406257	7.09273070747353	-2.4644818644926376	0.6647196053578833	2.2099921783280543
5	19	0	1.0527171800221087	6.97532408660384	7.194624410621475	-2.464449702509019	0.6643198167347818	2.210053556056325
5	24	0	0.28202140398208864	1.5473834124632773	1.4059170440689739	-2.6477613399274134	0.4776175117184747	1.9929337918131012
5	25	0	0.26478978412696375	1.5034706780391935	1.3963980813292773	-2.6498393493116827	0.47454809830846273	1.9926373398286161
5	26	0	0.2533700625314252	1.4664254692999559	1.3913397196034383	-2.651592525298305	0.47241965693389115	1.9938867740460997
5	27	0	0.2473836599576538	1.4488676297449592	1.389906829569871	-2.655131505273698	0.4681774145326063	1.992992265402862
5	28	0	0.24513133526369446	1.4423012623887095	1.3984105386225754	-2.656409203229883	0.46683532904665437	1.994213889021139
5	29	0	0.24931759635410025	1.4638082598240956	1.4091297771449531	-2.6583740572824226	0.4648155033358634	1.9939004312872992
6	6	0	1.954516629888835	10.653239085264083	11.12051217774781	-2.371819487519791	0.758594815053897	2.3082065923517945
6	7	0	1.8313896247988017	10.341321664014236	10.996235081192136	-2.3714595460338366	0.7584430685833723	2.308233110339865
6	8	0	1.7810042088709968	10.23991551530693	10.910946932170692	-2.371560742624308	0.7582268364373547	2.308254609932794
6	9	0	1.7786927828615668	10.29633336873062	10.949219660216746	-2.3718211433940466	0.7579344656319037	2.3083696195420913
6	10	0	1.7978064357053223	10.476581842207153	11.099893938021895	-2.372023498697041	0.7576363658778894	2.308428065784109
6	11	0	1.797497372609662	10.673703835919994	11.21524354694737	-2.3721056154249864	0.7573880146663995	2.308528581560765
6	14	0	1.474993650807555	7.731795245552856	7.572522077144581	-2.462352711442373	0.6684220145916583	2.2093452868280345
6	15	0	1.324170234286544	7.347099998514143	7.422930481358873	-2.4626550946207937	0.6674691638080577	2.209472990984267
6	16	0	1.2304730417842695	7.1126091184434	7.281997645017889	-2.4633427731385895	0.6665166798101437	2.209639085554578
6	17	0	1.1774320373669522	6.9871550391062325	7.205672921696808	-2.464150335722647	0.6655366478005035	2.20971999623816
6	18	0	1.1486838821820848	6.947960068455955	7.208058048846907	-2.464593535332664	0.6648877790233162	2.2098300310276904
6	19	0	1.1365572073801384	6.9939103125257915	7.267662754894457	-2.4647828490088712	0.6644014005771745	2.209853455096142
6	24	0	0.270313078067909	1.5714422786781177	1.4140530723643034	-2.6468154296051356	0.47770674676582037	1.992684713365989
6	25	0	0.26015822494025553	1.5142025739206475	1.4022166083126963	-2.6485431959893555	0.47570279305409463	1.993455391157067
6	26	0	0.2546454398708491	1.47450316150284	1.3911229521235855	-2.6523625431335853	0.4714670499642951	1.992671218231521
6	27	0	0.2523501737108307	1.443332687021336	1.3893870812157987	-2.6543607577674635	0.46964244800080535	1.9939670511478462
6	28	0	0.2558704812534129	1.434976623153192	1.3919517648029052	-2.657759229241427	0.46614969229677644	1.9931694523497752
6	29	0	0.2666287832780741	1.4445929332033638	1.4004190859258736	-2.6592725221346023	0.4653102288248	1.993930017979405
