# Frequency = 1.0219137861451006E10
# xIndex	yIndex	zIndex	AbsFmx	AbsFmy	AbsFmz	ArgFmx	ArgFmy	ArgFmz
3	25	0	2.7733607071062827	5.004704871738984	6.164823209746025	1.9497518427211604	-1.2093518411043733	0.3377429145495797
3	26	0	2.7870356958692986	5.122769032000357	6.28054165201485	1.949960551173196	-1.2095315449609845	0.3376964217220568
3	27	0	2.810390573367657	5.262303245176341	6.363775946285228	1.9501550723500254	-1.2094613247621542	0.3377069437483617
3	28	0	2.839052892635653	5.391028853444264	6.392398442400863	1.9499546365158633	-1.209502333289154	0.3376603782294386
4	8	0	0.12445536044782522	0.2261585426984537	0.24794911589255852	2.807181051844246	-0.36625720785017035	1.2702983765192144
4	9	0	0.12550360317632991	0.22930349526201899	0.2497917155264907	2.807210064171013	-0.36636754990873793	1.2707477320506653
4	16	0	0.12768509938408767	0.23074278695780684	0.3398005608824305	-2.2619655889032773	0.8463859500911511	2.665130234006725
4	17	0	0.12753391765732078	0.2332797008451601	0.3445811252121196	-2.2698155743009614	0.8380878469959805	2.6708477729916296
4	18	0	0.12672712024631236	0.23506187510139456	0.3480176172719188	-2.2884797255534135	0.819287705390916	2.6730628813912762
4	24	0	2.9873734330750086	5.096454652608433	6.2960369920644235	1.9495482121892027	-1.2093680459324292	0.3378981968963816
4	25	0	2.8979599205521773	5.121703580635271	6.33343776696181	1.949816595275413	-1.2095861055444452	0.33776017793461216
4	26	0	2.878072998445159	5.191751777702816	6.376813031774575	1.9501861146358443	-1.2094006221912237	0.33780764169696315
4	27	0	2.8862296809932877	5.265604054092417	6.421095429208942	1.9498700533646123	-1.2097959292078715	0.3377306241427065
4	28	0	2.930098560116327	5.368120967445085	6.47065139994539	1.950049006836589	-1.209573639342749	0.33781501918947693
4	29	0	3.042174565076466	5.4847386269775775	6.502915957275111	1.9495409853043033	-1.2097175785352572	0.3378477568644673
5	7	0	0.136174844964371	0.2328923477171624	0.26129051467838993	2.8087032070605114	-0.3658348665470686	1.2691857689703292
5	8	0	0.13413976713116194	0.23363994331555407	0.25925392619310955	2.809335049449003	-0.36494197519638777	1.2711128641096985
5	9	0	0.13679989855802033	0.23802062302550034	0.26197184610453905	2.805219147873859	-0.3691168771410671	1.2677993993441676
5	10	0	0.1445618642885394	0.24707840291333436	0.2697691954285687	2.8055130280762492	-0.369138184769374	1.2685434197522043
5	11	0	0.1501163481232273	0.254888593804471	0.2722649414827861	2.802762569711085	-0.37151736663887686	1.2665306012438817
5	15	0	0.13978201724450562	0.23419935177642603	0.3478745796649383	-2.263887043710878	0.8435405871594612	2.6535070273779437
5	16	0	0.13538809898547718	0.2342773011317576	0.3490983642339726	-2.265178049882942	0.8418878021545081	2.66342117078688
5	17	0	0.1318242681272346	0.23215741103420942	0.349519509162518	-2.30086445971982	0.8064420622166708	2.6623070708826955
5	18	0	0.13080294483928792	0.23284027935906715	0.3562940403029071	-2.3173134606489234	0.7888003900472638	2.6736783308053034
5	19	0	0.13146613505936514	0.2329091637042045	0.3615518458354993	-2.364190871018312	0.7416342813498632	2.673754113470105
5	24	0	3.043642176871427	5.22757401050939	6.437267986308252	1.9497477974067459	-1.209499227098763	0.33783208576973284
5	25	0	2.9642190033999496	5.223654389206008	6.431552326160173	1.950174029543472	-1.209347060914466	0.33781122107616046
5	26	0	2.9244758581095303	5.227853867210526	6.420289623152746	1.9497901341720236	-1.2098196327196882	0.3377003586139545
5	27	0	2.917589403554479	5.246937332768506	6.421883842463092	1.9501503338060215	-1.2094823544570803	0.3378338624034397
5	28	0	2.9448922719868724	5.283551018618735	6.446412196273113	1.9497033379531234	-1.2099417389516536	0.33776752620257544
5	29	0	3.0239226132709245	5.348926823704219	6.472419058641095	1.9496465607380296	-1.2097834906808962	0.33790188223964596
6	6	0	0.14719332977328273	0.2419031504573974	0.2688733461813107	2.8097849208779713	-0.3647191423123609	1.2679817165354552
6	7	0	0.14179891462867755	0.24019435696048294	0.26779015646766496	2.8112999316349656	-0.36361766097808795	1.2700112140821775
6	8	0	0.14073180921471096	0.2409477670733826	0.26708031928813397	2.8067610332649062	-0.3680867343970767	1.2666161900104052
6	9	0	0.142104846382751	0.24260780798012824	0.2678393284603591	2.809453320120393	-0.3652240876540833	1.2704989598299186
6	10	0	0.1462985984146758	0.24721821162452684	0.2718813032766999	2.804479743742076	-0.370360041896563	1.2659264334102727
6	11	0	0.1501785906356161	0.25170399914657654	0.2746220134626536	2.805392394795346	-0.36937658351427005	1.2673491479009333
6	14	0	0.15417002812440012	0.24043224264628757	0.3495286052285831	-2.2636472253274045	0.8447183074291674	2.6439108521067527
6	15	0	0.14507569440560886	0.2381059131860197	0.3515290874787238	-2.2633964402645472	0.8436853243373227	2.652179192872199
6	16	0	0.13751586381728467	0.23296685642216203	0.3483072414530427	-2.2995061338777334	0.8079293472736745	2.649217016718266
6	17	0	0.13401767314374277	0.2308822531326984	0.3524653554588695	-2.308742434551203	0.797330348523666	2.665143308427137
6	18	0	0.12990437201529986	0.22575760698409217	0.3526306961700632	-2.3712743614564937	0.7349928099640173	2.661152189959651
6	19	0	0.1294607751913116	0.225031862838683	0.35936740289842656	-2.3986787493373782	0.7063397600001461	2.671703805409947
6	24	0	3.092393497958566	5.366407766869996	6.526714172424422	1.9498982673402498	-1.209387688429226	0.33780000166041274
6	25	0	2.9914428606533825	5.291514997339233	6.479721750639562	1.949850569936921	-1.2096842986045775	0.3376868572036101
6	26	0	2.935531474655666	5.240420379659533	6.425980151834027	1.9501558451130268	-1.2094197579184065	0.3377806539173174
6	27	0	2.912430425032959	5.205468319724128	6.39301211973745	1.9496365977014545	-1.2099703547066736	0.3376835646933042
6	28	0	2.9248196224069427	5.187378969340471	6.3760498553676905	1.9498758648278638	-1.2096883167402088	0.33783131145516476
6	29	0	2.984330601393987	5.1833274180711415	6.363101348386008	1.9493420090143356	-1.2099804245956456	0.3378803492036461
7	6	0	0.15005857638501058	0.24840277703252425	0.2747579322619869	2.811239623787568	-0.3638377769894856	1.2682347118512605
7	7	0	0.1460470107798371	0.2471209001549103	0.2741074856572825	2.8090498875315255	-0.3663420862625668	1.2661735103775276
7	8	0	0.14453357622383173	0.24596693796195818	0.2725268781375326	2.8120039810567774	-0.36320384576558346	1.2701773383628496
7	9	0	0.14584613159848547	0.2470986320978772	0.2732161525011113	2.806266909777323	-0.36887892614272744	1.2653015017139586
7	10	0	0.14782141445025146	0.2480095420312087	0.2744589822955351	2.809264303994399	-0.36580055703046593	1.2689405390674589
7	11	0	0.15028854149383247	0.2495324336137209	0.27639159310342254	2.8066461322938348	-0.36846199366511695	1.2662158658725353
7	14	0	0.1552502403253702	0.24333510408747777	0.35161883897870394	-2.2645546275094155	0.8436317299463982	2.6429930178040157
7	15	0	0.1452307898541555	0.23772483755743373	0.34986658291452183	-2.2874117775431597	0.8201686277671781	2.640375005760216
7	16	0	0.13893968860808498	0.23338714829667206	0.35055664861992375	-2.2951636096290553	0.8112267242355878	2.653423451177836
7	17	0	0.13185013634006115	0.22497798099200622	0.3458852217586929	-2.360484365341386	0.7464756872792073	2.646822115612321
7	18	0	0.1291325243327086	0.22085215742207331	0.35082356289956035	-2.388817003862158	0.7165024827133094	2.6632064175176353
