# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
1.7658611568115078e-09	0.8653607	0.50072134	0.013009028	0.31176916	0.18	1.5413143e-05
1.780501156535874e-09	0.86533797	0.50076	0.013029245	0.31176916	0.18	5.596876e-06
1.795141222743417e-09	0.8653547	0.50073016	0.013056694	0.31176916	0.18	-1.5413461e-05
1.8102691258318202e-09	0.86538535	0.5006779	0.013028532	0.31176916	0.18	-5.0327535e-06
1.8249088033926483e-09	0.86536866	0.5007078	0.012986285	0.31176916	0.18	1.5701744e-05
1.8395482679763182e-09	0.86533475	0.50076616	0.013003145	0.31176916	0.18	5.2818373e-06
1.854188309977121e-09	0.8653434	0.5007503	0.01304633	0.31176916	0.18	-1.5708521e-05
1.868828702449225e-09	0.8653727	0.50069946	0.013043131	0.31176916	0.18	-5.5302835e-06
1.8834689780036868e-09	0.8653666	0.5007109	0.013014752	0.31176916	0.18	1.5712922e-05
1.898109082847901e-09	0.8653438	0.50075006	0.013022813	0.31176916	0.18	5.7803286e-06
1.9132378573865e-09	0.86535645	0.5007275	0.013044565	0.31176916	0.18	-1.6002119e-05
1.9278799590630724e-09	0.86538076	0.50068617	0.013020717	0.31176916	0.18	-5.2011624e-06
1.9425212872333296e-09	0.8653629	0.5007179	0.012989588	0.31176916	0.18	1.6015101e-05
1.9571629401205485e-09	0.86533207	0.5007707	0.013014471	0.31176916	0.18	5.4495767e-06
1.971804499290462e-09	0.8653457	0.5007459	0.01305693	0.31176916	0.18	-1.6025066e-05
1.9864457621814904e-09	0.86537844	0.5006896	0.013044931	0.31176916	0.18	-5.69987e-06
2.0010864495387962e-09	0.8653707	0.5007039	0.013007134	0.31176916	0.18	1.6031308e-05
2.0157275213833638e-09	0.8653434	0.5007508	0.013012416	0.31176916	0.18	5.9535732e-06
2.0308559596433672e-09	0.86535263	0.5007343	0.013036566	0.31176916	0.18	-1.6330785e-05
2.045496577456963e-09	0.86537534	0.5006955	0.013022135	0.31176916	0.18	-5.3666795e-06
2.0601378006248212e-09	0.8653598	0.50072306	0.012999645	0.31176916	0.18	1.634419e-05
2.074779720614447e-09	0.86533356	0.50076765	0.013025902	0.31176916	0.18	5.6208564e-06
2.089419801869412e-09	0.8653513	0.50073606	0.013060576	0.31176916	0.18	-1.6354672e-05
2.1040604218894204e-09	0.8653836	0.5006806	0.013037084	0.31176916	0.18	-5.880995e-06
2.1187010639064307e-09	0.8653707	0.500704	0.012994133	0.31176916	0.18	1.6361633e-05
2.133828905128995e-09	0.86533856	0.5007596	0.013007459	0.31176916	0.18	5.282775e-06
2.1484688878084763e-09	0.86534834	0.50074184	0.0130418	0.31176916	0.18	-1.6670761e-05
2.163109596332198e-09	0.8653748	0.5006963	0.013031311	0.31176916	0.18	-5.5458568e-06
2.1777503715029392e-09	0.8653623	0.5007185	0.0130056	0.31176916	0.18	1.6685271e-05
2.1923906371157387e-09	0.8653368	0.50076187	0.013025844	0.31176916	0.18	5.8101314e-06
2.207031633917553e-09	0.86535376	0.5007319	0.013055463	0.31176916	0.18	-1.6696551e-05
2.221672211654429e-09	0.86538416	0.50068015	0.01302969	0.31176916	0.18	-6.0752527e-06
2.236313339983836e-09	0.86536837	0.5007086	0.01298893	0.31176916	0.18	1.6704991e-05
2.2514420085626756e-09	0.86533314	0.5007688	0.013010483	0.31176916	0.18	5.463145e-06
2.266082033357189e-09	0.8653462	0.500745	0.013052371	0.31176916	0.18	-1.702595e-05
2.2807216588967167e-09	0.865378	0.50069034	0.013039736	0.31176916	0.18	-5.7347897e-06
2.2953618237402176e-09	0.8653674	0.50070965	0.013004604	0.31176916	0.18	1.7040862e-05
2.310002379527557e-09	0.8653391	0.50075823	0.013017347	0.31176916	0.18	6.00641e-06
2.324642684512048e-09	0.86535203	0.5007351	0.013047519	0.31176916	0.18	-1.7053244e-05
2.3392832338256098e-09	0.86538076	0.5006863	0.013028219	0.31176916	0.18	-6.2796917e-06
2.3544110209835938e-09	0.86536425	0.50071555	0.012991707	0.31176916	0.18	1.7374929e-05
2.3690517473548054e-09	0.8653324	0.5007699	0.013015376	0.31176916	0.18	5.6579715e-06
2.383691632683416e-09	0.8653474	0.50074273	0.013056475	0.31176916	0.18	-1.7395067e-05
2.398331784567297e-09	0.86538076	0.5006855	0.013040072	0.31176916	0.18	-5.935968e-06
2.4129722174582805e-09	0.8653695	0.5007062	0.013000455	0.31176916	0.18	1.7411987e-05
2.427612941070054e-09	0.8653387	0.50075924	0.01301195	0.31176916	0.18	6.213918e-06
2.4422533747442347e-09	0.8653498	0.5007393	0.013045082	0.31176916	0.18	-1.7426055e-05
2.456893888000044e-09	0.86537844	0.50069	0.013030302	0.31176916	0.18	-6.494275e-06
2.472022960026347e-09	0.86536455	0.5007148	0.012998075	0.31176916	0.18	1.7760873e-05
2.4866635123593874e-09	0.8653346	0.500766	0.013018253	0.31176916	0.18	5.8580226e-06
2.5013041320438004e-09	0.8653497	0.50073874	0.013054154	0.31176916	0.18	-1.7783173e-05
2.5159446954575986e-09	0.86538154	0.50068426	0.013034816	0.31176916	0.18	-6.1412766e-06
2.5305851741980738e-09	0.865368	0.50070894	0.01299684	0.31176916	0.18	1.7802171e-05
2.545226039134334e-09	0.86533636	0.5007634	0.013013068	0.31176916	0.18	6.426379e-06
2.5598669967315563e-09	0.865349	0.50074047	0.013049084	0.31176916	0.18	-1.7818453e-05
2.574995930355848e-09	0.8653795	0.50068796	0.013032421	0.31176916	0.18	-5.7753045e-06
2.589636488030641e-09	0.8653651	0.5007136	0.012998965	0.31176916	0.18	1.8166096e-05
2.6042769890479727e-09	0.865335	0.5007653	0.013018458	0.31176916	0.18	6.0642988e-06
2.6189172052221184e-09	0.8653506	0.50073755	0.013053397	0.31176916	0.18	-1.8190158e-05
2.6335580804056137e-09	0.86538225	0.50068337	0.013032606	0.31176916	0.18	-6.3555253e-06
2.6481986158828992e-09	0.8653673	0.5007103	0.012994862	0.31176916	0.18	1.821141e-05
2.6628393706802024e-09	0.8653346	0.50076646	0.013014068	0.31176916	0.18	6.648653e-06
2.6774798196837703e-09	0.8653485	0.50074106	0.013052537	0.31176916	0.18	-1.8229217e-05
2.6926077983123166e-09	0.8653811	0.5006849	0.013031341	0.31176916	0.18	-5.986766e-06
2.7072483407898257e-09	0.86536527	0.50071347	0.012995662	0.31176916	0.18	1.858991e-05
2.721888971119675e-09	0.8653334	0.50076824	0.013017398	0.31176916	0.18	6.2836402e-06
2.73653010120136e-09	0.8653496	0.5007393	0.013056025	0.31176916	0.18	-1.8616916e-05
2.751170827923803e-09	0.86538357	0.5006812	0.013035043	0.31176916	0.18	-6.581593e-06
2.765810989103264e-09	0.8653688	0.5007077	0.012993735	0.31176916	0.18	1.8640014e-05
2.7804519277727777e-09	0.86533415	0.5007669	0.01301111	0.31176916	0.18	6.8834834e-06
2.795581183879464e-09	0.8653491	0.5007399	0.013052641	0.31176916	0.18	-1.9003834e-05
2.810221978859798e-09	0.8653817	0.50068414	0.013032989	0.31176916	0.18	-6.2040754e-06
2.8248632807070664e-09	0.8653661	0.5007122	0.012995727	0.31176916	0.18	1.9036934e-05
2.839504426910412e-09	0.86533326	0.50076866	0.013017021	0.31176916	0.18	6.5069225e-06
2.854145266500719e-09	0.8653494	0.5007396	0.013056574	0.31176916	0.18	-1.90667e-05
2.868786576806144e-09	0.86538434	0.5006798	0.013035283	0.31176916	0.18	-6.812966e-06
2.8834272974550765e-09	0.8653693	0.5007065	0.012992153	0.31176916	0.18	1.909319e-05
2.898068151877092e-09	0.86533344	0.5007682	0.0130091235	0.31176916	0.18	7.122771e-06
2.9131969448759835e-09	0.8653466	0.50074416	0.0130536165	0.31176916	0.18	-1.9471372e-05
2.9278382669953624e-09	0.86538124	0.50068504	0.01303767	0.31176916	0.18	-6.4281276e-06
2.942478807454188e-09	0.8653677	0.50070953	0.0129994545	0.31176916	0.18	1.950727e-05
2.9571191723698795e-09	0.86533517	0.5007652	0.013016851	0.31176916	0.18	6.7431974e-06
2.9717598767395634e-09	0.86535054	0.50073755	0.013052757	0.31176916	0.18	-1.9539264e-05
2.986400612193949e-09	0.86538374	0.50068057	0.013030611	0.31176916	0.18	-7.059923e-06
3.0010415957618424e-09	0.8653671	0.5007104	0.012990509	0.31176916	0.18	1.9568346e-05
3.016170308515502e-09	0.86533046	0.50077325	0.013012544	0.31176916	0.18	6.3493226e-06
3.0308113395955575e-09	0.86534643	0.50074464	0.013057135	0.31176916	0.18	-1.9962397e-05
3.0454524574255896e-09	0.86538273	0.50068235	0.013040018	0.31176916	0.18	-6.6684415e-06
3.060093599698548e-09	0.8653695	0.50070643	0.012998812	0.31176916	0.18	2.0001815e-05
3.0747348348155953e-09	0.86533576	0.5007641	0.013013938	0.31176916	0.18	6.990019e-06
3.089375861755633e-09	0.86535025	0.50073814	0.013049316	0.31176916	0.18	-2.0037905e-05
3.1040167960646308e-09	0.86538255	0.50068265	0.013028107	0.31176916	0.18	-7.315437e-06
3.118657531750602e-09	0.86536485	0.50071424	0.012991411	0.31176916	0.18	2.0070143e-05
3.1337868838690024e-09	0.8653299	0.50077426	0.013019411	0.31176916	0.18	6.587416e-06
3.1484271765279796e-09	0.8653491	0.50074005	0.013061834	0.31176916	0.18	-2.0480828e-05
3.163067941454907e-09	0.86538655	0.5006756	0.013037381	0.31176916	0.18	-6.918906e-06
3.1777085142018872e-09	0.8653704	0.50070465	0.012990991	0.31176916	0.18	2.0523188e-05
3.192349211466626e-09	0.86533296	0.50076914	0.013008613	0.31176916	0.18	7.2530897e-06
3.2069896456105493e-09	0.8653468	0.50074416	0.013051022	0.31176916	0.18	-2.0561953e-05
3.2216297650080194e-09	0.86538196	0.50068396	0.013033921	0.31176916	0.18	-7.592014e-06
3.2367577184182368e-09	0.86536425	0.50071543	0.012996357	0.31176916	0.18	2.0975256e-05
3.251397960634712e-09	0.8653309	0.50077254	0.0130223865	0.31176916	0.18	6.850979e-06
3.2660382503924355e-09	0.8653512	0.5007361	0.013061967	0.31176916	0.18	-2.1024303e-05
3.2806779904574716e-09	0.8653889	0.5006717	0.013032739	0.31176916	0.18	-7.1954983e-06
3.2953185140005514e-09	0.8653698	0.5007059	0.012984058	0.31176916	0.18	2.1069663e-05
3.309958677485267e-09	0.86532897	0.5007761	0.013006384	0.31176916	0.18	7.5419302e-06
3.3245988439014603e-09	0.8653435	0.5007498	0.013056688	0.31176916	0.18	-2.1111531e-05
3.339239681679014e-09	0.86538273	0.50068235	0.013042376	0.31176916	0.18	-7.891046e-06
3.354368476717486e-09	0.8653683	0.5007084	0.012997009	0.31176916	0.18	2.1545009e-05
3.369009441654458e-09	0.8653328	0.50076926	0.013016853	0.31176916	0.18	7.128552e-06
3.383650508759455e-09	0.8653504	0.5007374	0.013055805	0.31176916	0.18	-2.1599524e-05
3.398291508672427e-09	0.86538696	0.5006751	0.013029889	0.31176916	0.18	-7.4798695e-06
3.412932128461686e-09	0.8653677	0.50070983	0.012985443	0.31176916	0.18	2.1650309e-05
3.427572554715149e-09	0.86532736	0.5007789	0.013011346	0.31176916	0.18	7.837168e-06
3.442212868369483e-09	0.8653443	0.5007483	0.013062144	0.31176916	0.18	-2.1696855e-05
3.457341267201033e-09	0.8653871	0.5006747	0.013042812	0.31176916	0.18	-7.057021e-06
3.471982030202871e-09	0.8653717	0.50070244	0.012993471	0.31176916	0.18	2.2149961e-05
3.486622287260742e-09	0.86533296	0.5007691	0.013009327	0.31176916	0.18	7.4190993e-06
3.501262862556315e-09	0.8653478	0.5007422	0.013050964	0.31176916	0.18	-2.2208442e-05
3.515903558791815e-09	0.86538404	0.5006803	0.013031111	0.31176916	0.18	-7.78446e-06
3.5305437958416585e-09	0.865366	0.5007126	0.012991704	0.31176916	0.18	2.2263499e-05
3.545184141473453e-09	0.86532825	0.5007771	0.01301827	0.31176916	0.18	8.15536e-06
3.559824282324986e-09	0.8653478	0.50074214	0.013064115	0.31176916	0.18	-2.2314594e-05
3.5749532326835965e-09	0.86538935	0.50067085	0.013037695	0.31176916	0.18	-7.3543924e-06
3.5895940277783146e-09	0.865371	0.5007037	0.012987322	0.31176916	0.18	2.2789847e-05
3.604235193587861e-09	0.86532974	0.50077456	0.013007611	0.31176916	0.18	7.726987e-06
3.6188761004965406e-09	0.8653458	0.5007461	0.013054664	0.31176916	0.18	-2.2854802e-05
3.633516977648014e-09	0.8653846	0.50067943	0.013035935	0.31176916	0.18	-8.104175e-06
3.6481571901396492e-09	0.8653675	0.50070983	0.012993975	0.31176916	0.18	2.2915448e-05
3.6627979928395205e-09	0.8653293	0.5007751	0.013018224	0.31176916	0.18	8.487445e-06
3.6779267191327526e-09	0.86535054	0.50073725	0.013060902	0.31176916	0.18	-2.3396982e-05
3.692567630461187e-09	0.86539	0.50066996	0.013031061	0.31176916	0.18	-7.663996e-06
3.70720795290225e-09	0.8653685	0.5007084	0.012982932	0.31176916	0.18	2.3470828e-05
3.721848501807714e-09	0.8653259	0.5007814	0.013010766	0.31176916	0.18	8.052982e-06
3.736488867101264e-09	0.8653448	0.5007473	0.013062998	0.31176916	0.18	-2.3540944e-05
3.751128856555226e-09	0.865388	0.5006733	0.013040786	0.31176916	0.18	-8.447773e-06
3.765769128834181e-09	0.8653711	0.50070363	0.012990633	0.31176916	0.18	2.3606923e-05
3.7808966732839326e-09	0.86532897	0.5007758	0.0130148595	0.31176916	0.18	7.6058805e-06
3.795536558296401e-09	0.86534894	0.50074005	0.013059402	0.31176916	0.18	-2.4111032e-05
3.810176231586879e-09	0.86538935	0.50067097	0.013031702	0.31176916	0.18	-8.00824e-06
3.824816416628306e-09	0.86536807	0.50070924	0.012983935	0.31176916	0.18	2.4190393e-05
3.839455971357879e-09	0.8653249	0.50078315	0.013013032	0.31176916	0.18	8.414975e-06
3.854095749221095e-09	0.8653452	0.50074655	0.0130661605	0.31176916	0.18	-2.4265702e-05
3.868736259577667e-09	0.8653903	0.500669	0.01304115	0.31176916	0.18	-8.825178e-06
3.883376135090068e-09	0.8653726	0.50070095	0.012986747	0.31176916	0.18	2.4338366e-05
3.898504587435172e-09	0.8653264	0.5007803	0.01300964	0.31176916	0.18	7.958838e-06
3.913145498208581e-09	0.8653458	0.5007456	0.013061012	0.31176916	0.18	-2.4870858e-05
3.927786655809056e-09	0.86538917	0.5006713	0.013037148	0.31176916	0.18	-8.370229e-06
3.9424269683522835e-09	0.8653698	0.50070614	0.012987353	0.31176916	0.18	2.4959176e-05
3.957066775963817e-09	0.8653262	0.5007806	0.013012472	0.31176916	0.18	8.792018e-06
3.971706943225639e-09	0.8653458	0.50074536	0.013063247	0.31176916	0.18	-2.5042638e-05
3.986347631876283e-09	0.86539036	0.50066906	0.013037875	0.31176916	0.18	-9.217136e-06
4.001476273561227e-09	0.8653703	0.5007053	0.0129833035	0.31176916	0.18	2.5584708e-05
4.016117051992612e-09	0.86532515	0.5007829	0.013009905	0.31176916	0.18	8.323104e-06
4.030758550541287e-09	0.8653452	0.50074685	0.013063383	0.31176916	0.18	-2.5685713e-05
4.045399229702588e-09	0.86539036	0.5006693	0.013038985	0.31176916	0.18	-8.750903e-06
4.060040338867582e-09	0.8653709	0.500704	0.012986829	0.31176916	0.18	2.5783016e-05
4.074680379626736e-09	0.8653261	0.5007809	0.013011006	0.31176916	0.18	9.187181e-06
4.089320797086546e-09	0.8653455	0.50074595	0.013062221	0.31176916	0.18	-2.5875635e-05
4.103961582357238e-09	0.8653906	0.5006689	0.013036795	0.31176916	0.18	-9.629055e-06
4.119090317705354e-09	0.8653695	0.5007066	0.012985543	0.31176916	0.18	2.6447711e-05
4.1337318287835904e-09	0.8653249	0.5007832	0.013013401	0.31176916	0.18	8.706246e-06
4.148373703637369e-09	0.8653467	0.500744	0.0130649805	0.31176916	0.18	-2.6559603e-05
4.163015451274176e-09	0.86539257	0.50066537	0.013035946	0.31176916	0.18	-9.148014e-06
4.1776564433460615e-09	0.8653705	0.5007048	0.01298175	0.31176916	0.18	2.6667782e-05
4.192298498361531e-09	0.8653229	0.5007863	0.013010396	0.31176916	0.18	9.59754e-06
