# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
8.354386983148932e-09	0.99285626	0.11337935	0.0043443753	0.3586301	0.031376068	-0.00010309568
8.36899248252599e-09	0.9940803	0.0986694	0.027329963	0.3586301	0.031376068	-3.358754e-05
8.383597909686588e-09	0.996222	0.07229766	0.028416013	0.3586301	0.031376068	9.901816e-05
8.39820365720705e-09	0.99760056	0.055772845	0.007654425	0.3586301	0.031376068	3.459508e-05
8.41280869356243e-09	0.9970514	0.06208894	-0.01773173	0.3586301	0.031376068	-9.5154035e-05
8.42790055471017e-09	0.99498767	0.08650905	-0.027247962	0.3586301	0.031376068	-3.062244e-05
8.442505212084084e-09	0.9933324	0.107646726	-0.012740669	0.3586301	0.031376068	9.3179275e-05
8.457110667892773e-09	0.99327207	0.10905218	0.013078637	0.3586301	0.031376068	3.1674575e-05
8.471716091282911e-09	0.99482363	0.08955095	0.02884174	0.3586301	0.031376068	-8.9738205e-05
8.486321504268855e-09	0.9968115	0.06528805	0.021821236	0.3586301	0.031376068	-3.264395e-05
8.501413542386634e-09	0.997533	0.056678284	-0.0026160197	0.3586301	0.031376068	8.801632e-05
8.516018764547238e-09	0.9963194	0.070874944	-0.02284237	0.3586301	0.031376068	2.9076873e-05
8.530623614892907e-09	0.9943773	0.09484392	-0.02318184	0.3586301	0.031376068	-8.4928906e-05
8.545228740488458e-09	0.99329627	0.10931477	-0.0037397672	0.3586301	0.031376068	-3.0077457e-05
8.559834472947295e-09	0.99377	0.10317576	0.019515324	0.3586301	0.031376068	8.19742e-05
8.574926861988433e-09	0.9955883	0.08037064	0.027802225	0.3586301	0.031376068	2.6758922e-05
8.589532051702684e-09	0.9972417	0.060487077	0.014005978	0.3586301	0.031376068	-8.063089e-05
8.604136992122155e-09	0.9972999	0.059538357	-0.010283567	0.3586301	0.031376068	-2.7771372e-05
8.61874195240551e-09	0.99572814	0.07849155	-0.025234988	0.3586301	0.031376068	7.795391e-05
8.633833702862787e-09	0.9938748	0.102200605	-0.017715674	0.3586301	0.031376068	2.4688075e-05
8.648438996564717e-09	0.9932816	0.10977206	0.005579145	0.3586301	0.031376068	-7.675965e-05
8.663044398751428e-09	0.9943438	0.0959135	0.025213785	0.3586301	0.031376068	-2.5701507e-05
8.677649801200706e-09	0.99630326	0.071986325	0.025316514	0.3586301	0.031376068	7.432737e-05
8.692254604063491e-09	0.9975103	0.057536107	0.0058932956	0.3586301	0.031376068	2.6657985e-05
8.707346350662052e-09	0.99689144	0.064865604	-0.018117707	0.3586301	0.031376068	-7.325815e-05
8.721951174437075e-09	0.9950676	0.087696955	-0.025685435	0.3586301	0.031376068	-2.3832441e-05
8.736556519311296e-09	0.9935036	0.10761049	-0.011033518	0.3586301	0.031376068	7.1034876e-05
8.751161764531727e-09	0.99339765	0.10809698	0.014087865	0.3586301	0.031376068	2.4789311e-05
8.765767067804341e-09	0.9949899	0.088015184	0.028954841	0.3586301	0.031376068	-6.8882204e-05
8.780858779513354e-09	0.9970502	0.06319504	0.020373639	0.3586301	0.031376068	-2.2125983e-05
8.795463673314268e-09	0.9976393	0.05616927	-0.0043996987	0.3586301	0.031376068	6.803511e-05
8.810068198620727e-09	0.9963688	0.07197863	-0.024762226	0.3586301	0.031376068	2.3090695e-05
8.824673525729703e-09	0.994351	0.09744142	-0.02362684	0.3586301	0.031376068	-6.6054046e-05
8.839279128267842e-09	0.9931726	0.11175816	-0.0017672328	0.3586301	0.031376068	-2.3992568e-05
8.854371451984533e-09	0.9938525	0.10236848	0.023535317	0.3586301	0.031376068	6.529048e-05
8.868976408706977e-09	0.9959297	0.07694754	0.029902188	0.3586301	0.031376068	2.152319e-05
8.883581539210342e-09	0.9976425	0.05642999	0.012453733	0.3586301	0.031376068	-6.346354e-05
8.89818643755141e-09	0.9975068	0.05840476	-0.014904047	0.3586301	0.031376068	-2.2430164e-05
8.912791327838877e-09	0.9956372	0.08178942	-0.029194804	0.3586301	0.031376068	6.168203e-05
8.927883644611185e-09	0.99353266	0.10775845	-0.017113062	0.3586301	0.031376068	2.0088859e-05
8.942489164656503e-09	0.9930536	0.11274773	0.010772586	0.3586301	0.031376068	-6.107731e-05
8.957094437800844e-09	0.9946106	0.093140565	0.031028518	0.3586301	0.031376068	-2.0987016e-05
8.971699206147488e-09	0.99692714	0.06521068	0.02653352	0.3586301	0.031376068	5.9425754e-05
8.986304052091695e-09	0.9980266	0.05245394	0.00069132267	0.3586301	0.031376068	2.184803e-05
9.001395677781478e-09	0.9969157	0.06654989	-0.02569834	0.3586301	0.031376068	-5.8870075e-05
9.016001105865278e-09	0.99459237	0.09520159	-0.028733084	0.3586301	0.031376068	-1.9661904e-05
9.030606349250107e-09	0.99295884	0.114703126	-0.0063616238	0.3586301	0.031376068	5.7335794e-05
9.045211721406788e-09	0.9934029	0.10826333	0.022974506	0.3586301	0.031376068	2.0512996e-05
9.060303503295935e-09	0.99575186	0.07947016	0.034320395	0.3586301	0.031376068	-5.6826422e-05
9.07490821168951e-09	0.9978723	0.05430459	0.016874984	0.3586301	0.031376068	-1.843115e-05
9.089512844904652e-09	0.99797	0.05394722	-0.01419342	0.3586301	0.031376068	5.539405e-05
9.104118271637692e-09	0.99594736	0.07889229	-0.03246731	0.3586301	0.031376068	1.928034e-05
9.118723689391503e-09	0.99355155	0.10796857	-0.022181135	0.3586301	0.031376068	-5.3990727e-05
9.133815943165434e-09	0.9927926	0.1164858	0.009219273	0.3586301	0.031376068	-1.7283537e-05
9.148420866828023e-09	0.99437	0.096552856	0.0334342	0.3586301	0.031376068	5.358886e-05
9.163025983917272e-09	0.99697214	0.06525797	0.03068895	0.3586301	0.031376068	1.8126422e-05
9.177630628252345e-09	0.9983874	0.04907192	0.0028559421	0.3586301	0.031376068	-5.2273786e-05
9.192235888657568e-09	0.9973478	0.062203325	-0.026807142	0.3586301	0.031376068	-1.8932868e-05
9.207328318681702e-09	0.9946434	0.094917975	-0.03250735	0.3586301	0.031376068	5.190228e-05
9.221934057967223e-09	0.992757	0.11745734	-0.008574939	0.3586301	0.031376068	1.7047583e-05
9.23653925281918e-09	0.99319696	0.11125376	0.024053771	0.3586301	0.031376068	-5.0671722e-05
