# Frequency = 1.0887023527218708E10
# xIndex	yIndex	zIndex	AbsFmx	AbsFmy	AbsFmz	ArgFmx	ArgFmy	ArgFmz
3	25	0	0.5860555136277886	5.9403652366632365	6.257243961272326	1.2968941128635343	-1.8782873608317658	-0.3058287680863121
3	26	0	0.522359174425632	5.954321334518466	6.302043011351544	1.3011629069106565	-1.8787261321667628	-0.305813987410204
3	27	0	0.4524877137011791	5.98335717869525	6.308376278569426	1.3072351848507924	-1.8788254704600793	-0.3056562377293395
3	28	0	0.39079387424298667	6.021614511607764	6.275485864241841	1.3134029613754856	-1.8792010849699479	-0.30564683730239933
4	8	0	0.04854099314898267	0.5197886933075755	0.5199275394065496	2.5747259345514544	-0.571336122639941	1.007254961389837
4	9	0	0.04587412437226411	0.5220226714362235	0.5214085142636412	2.5763080764608857	-0.5696280058580855	1.0070787036147848
4	16	0	0.09249757422359874	1.1651982497627014	1.3424522669962944	-2.4545434228457705	0.690737631681337	2.3263294174099087
4	17	0	0.08243151223170161	1.1596802868684646	1.341245123391438	-2.4582846228561066	0.6880093620979022	2.3269010531371075
4	18	0	0.07169418650418734	1.152732944050513	1.3399830230052612	-2.4632222888337645	0.6844779189959115	2.3275823366386463
4	24	0	0.651900523664634	6.293132819654773	6.506053864978712	1.2961425740824846	-1.8777201359083573	-0.305814615998276
4	25	0	0.5850797318876889	6.140036581240491	6.453838708925209	1.2987966029925546	-1.8783275932744667	-0.30588775507483984
4	26	0	0.5329183962676243	6.101880060692368	6.431012206299205	1.3023787694521145	-1.8781842642769702	-0.3056686212880275
4	27	0	0.4960024474041754	6.112306115760641	6.425915271288867	1.3042987648306388	-1.8791197218812445	-0.3057783203858276
4	28	0	0.45938400045626965	6.1795793986726855	6.444763362078879	1.3082379475469466	-1.878858474431687	-0.30555478548875703
4	29	0	0.44724897616772247	6.356045805842759	6.4905259935375765	1.3095432311947461	-1.8792170223756035	-0.3056056846474957
5	7	0	0.055360326727435016	0.5607643394156285	0.557610505109591	2.575554623717327	-0.5715785333143821	1.007963609914077
5	8	0	0.05128330621870089	0.5520583211458446	0.5486807188345719	2.577666503602011	-0.5689919185037042	1.0080094954009402
5	9	0	0.04917638173065218	0.5578109411274806	0.5520677529853383	2.581592358121984	-0.5647339573593337	1.0066629322136236
5	10	0	0.046784205401583595	0.5789557287239477	0.5674705206719911	2.5888274458347422	-0.557156232690204	1.006385015081209
5	11	0	0.042722293896847466	0.5928548900580759	0.5701353216515792	2.593394220815495	-0.5522214616753504	1.0051124058529588
5	15	0	0.1145926592678959	1.272088678799707	1.4383557704216126	-2.4505177136769367	0.693569723396135	2.3248119412336847
5	16	0	0.10090836326642817	1.231030220137977	1.4052246128697712	-2.4534605269482386	0.6914411806458997	2.3255840434900223
5	17	0	0.09117368584356692	1.2093881559044277	1.3945422250614508	-2.4586910509059594	0.6871755770713179	2.3265094066092455
5	18	0	0.08210946039261345	1.1986675057669351	1.3951266393194832	-2.464490472303934	0.6823376897630051	2.3272001528251556
5	19	0	0.07521666482278505	1.210725111597744	1.4156050432750074	-2.4714039586390273	0.6765613201631775	2.327770814366647
5	24	0	0.5969794595235344	6.361810034960483	6.6023618651687555	1.3000036013875627	-1.8778007891279673	-0.30582173605497487
5	25	0	0.5590487826510772	6.234175152213374	6.54003751162797	1.3020291343854302	-1.8777013954468442	-0.30568376342218534
5	26	0	0.5391023116787012	6.1737567847108785	6.490142040870455	1.3018231713799842	-1.878757539450851	-0.3058780760842663
5	27	0	0.5284987333458546	6.168053650785672	6.476440844466672	1.3031267048283008	-1.8782546312502035	-0.30557991674636364
5	28	0	0.5249592465508756	6.217748425516711	6.498756358181328	1.3025924929309163	-1.8791959323428473	-0.30576856049956536
5	29	0	0.5285965855676383	6.346449047794637	6.546218112009108	1.3031295167822536	-1.878922691534423	-0.3056169313426022
6	6	0	0.056652712132470154	0.5979245437510694	0.577688987671668	2.574970619604925	-0.5731732922205413	1.0086475784673767
6	7	0	0.05261762394892571	0.5787603297727955	0.5699144229836199	2.5768127699795285	-0.5708447927136743	1.008852549583294
6	8	0	0.05067579723328874	0.5728398751330821	0.5653951427369409	2.5799758837428612	-0.5672675181080415	1.0074385732681161
6	9	0	0.04994609353494016	0.5752301714856867	0.5662928524083126	2.5858810287366847	-0.5609006454472625	1.00796760184454
6	10	0	0.04942365867076002	0.5855839900172899	0.5745717941547763	2.592298594069146	-0.55411441394423	1.00594234621633
6	11	0	0.047538625655625506	0.5956609965812273	0.5797851315996518	2.598161488571664	-0.5479399088859139	1.0053790470446677
