# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
4.278781607779193e-10	0.9670815	0.2542861	0.0038400774	0.3477333	0.09317486	4.0987966e-06
4.425335135520131e-10	0.9670844	0.25427493	0.0038604713	0.3477333	0.09317486	-1.26117275e-05
4.5718546651797663e-10	0.96709293	0.2542424	0.0038502836	0.3477333	0.09317486	-4.2568795e-06
4.71831016505956e-10	0.9670862	0.25426817	0.0038339242	0.3477333	0.09317486	1.2612263e-05
4.864722006969164e-10	0.9670758	0.25430712	0.0038587407	0.3477333	0.09317486	4.443456e-06
5.011119187070924e-10	0.96708417	0.25427473	0.0038888364	0.3477333	0.09317486	-1.2602853e-05
5.15749901186782e-10	0.9670984	0.25422123	0.0038659188	0.3477333	0.09317486	-4.642954e-06
5.308734509959428e-10	0.9670928	0.2542434	0.0038233344	0.3477333	0.09317486	1.2818295e-05
5.455056235181994e-10	0.96707785	0.25429988	0.0038319482	0.3477333	0.09317486	4.1950543e-06
5.601368130016691e-10	0.96708035	0.25428933	0.003867597	0.3477333	0.09317486	-1.2805778e-05
5.747679689971922e-10	0.9670919	0.2542457	0.0038664357	0.3477333	0.09317486	-4.4176186e-06
5.893979998825862e-10	0.9670887	0.25425822	0.003845819	0.3477333	0.09317486	1.2788867e-05
6.040252496562897e-10	0.96707964	0.2542925	0.0038569255	0.3477333	0.09317486	4.647854e-06
6.186516141880942e-10	0.9670863	0.25426725	0.0038751133	0.3477333	0.09317486	-1.2764625e-05
6.337657905283548e-10	0.96709734	0.25422567	0.003852069	0.3477333	0.09317486	-4.214566e-06
6.483922728335971e-10	0.9670892	0.25425702	0.0038213711	0.3477333	0.09317486	1.2980344e-05
6.630173006118031e-10	0.9670752	0.25430956	0.003842464	0.3477333	0.09317486	4.4552835e-06
6.776415013159781e-10	0.9670808	0.25428766	0.003881113	0.3477333	0.09317486	-1.2958554e-05
6.922654272529888e-10	0.96709484	0.25423482	0.0038719561	0.3477333	0.09317486	-4.701438e-06
7.06889420389849e-10	0.9670916	0.2542478	0.0038398223	0.3477333	0.09317486	1.2931977e-05
7.220005442084798e-10	0.9670806	0.25428945	0.003845396	0.3477333	0.09317486	4.270274e-06
7.366234827886817e-10	0.967085	0.2542725	0.0038658995	0.3477333	0.09317486	-1.3148021e-05
7.512463851885447e-10	0.9670944	0.25423637	0.0038507525	0.3477333	0.09317486	-4.522333e-06
7.658695363547532e-10	0.9670871	0.2542648	0.0038293898	0.3477333	0.09317486	1.31249935e-05
7.804927196866808e-10	0.9670752	0.25430924	0.0038538857	0.3477333	0.09317486	4.7744716e-06
7.956024724658627e-10	0.9670837	0.25427693	0.0038866526	0.3477333	0.09317486	-1.3335675e-05
8.102242117415607e-10	0.96709764	0.25422406	0.0038662795	0.3477333	0.09317486	-4.3432306e-06
8.24846170484138e-10	0.96709204	0.25424615	0.003828491	0.3477333	0.09317486	1.3316053e-05
8.394686178411382e-10	0.9670784	0.25429794	0.0038381643	0.3477333	0.09317486	4.6008936e-06
8.540907272370395e-10	0.9670822	0.25428283	0.0038687368	0.3477333	0.09317486	-1.3292383e-05
8.687117594793965e-10	0.9670934	0.25424013	0.0038599572	0.3477333	0.09317486	-4.8611487e-06
8.838206211210484e-10	0.96708757	0.2542627	0.0038392167	0.3477333	0.09317486	1.35059245e-05
8.984426228083812e-10	0.96707755	0.25430068	0.0038582769	0.3477333	0.09317486	4.425708e-06
9.13064303618239e-10	0.9670858	0.254269	0.003882645	0.3477333	0.09317486	-1.3486344e-05
9.276855370567551e-10	0.9670984	0.25422087	0.0038566433	0.3477333	0.09317486	-4.689202e-06
9.423071694909965e-10	0.9670907	0.2542514	0.0038194794	0.3477333	0.09317486	1.3461799e-05
9.569287595142113e-10	0.96707535	0.25430942	0.0038375377	0.3477333	0.09317486	4.9530804e-06
9.720381502642672e-10	0.96708095	0.254287	0.0038791762	0.3477333	0.09317486	-1.3680446e-05
9.866593404791937e-10	0.9670946	0.25423518	0.0038695938	0.3477333	0.09317486	-4.5128804e-06
1.0012807463442977e-09	0.9670906	0.25425133	0.0038396022	0.3477333	0.09317486	1.3660377e-05
1.0159019114222428e-09	0.96707934	0.25429407	0.0038496973	0.3477333	0.09317486	4.780693e-06
1.03052378904585e-09	0.9670852	0.2542712	0.0038725804	0.3477333	0.09317486	-1.3635881e-05
1.0451454309733115e-09	0.96709645	0.25422868	0.003851992	0.3477333	0.09317486	-5.047988e-06
1.0602543554236488e-09	0.96708757	0.25426292	0.0038221858	0.3477333	0.09317486	1.3859071e-05
1.0748756468304744e-09	0.96707374	0.25431487	0.0038492724	0.3477333	0.09317486	4.6030405e-06
1.0894973703053608e-09	0.9670818	0.2542843	0.0038898478	0.3477333	0.09317486	-1.3839243e-05
1.104119460651603e-09	0.96709764	0.25422367	0.0038734034	0.3477333	0.09317486	-4.8729576e-06
1.1187407605954235e-09	0.9670935	0.2542405	0.0038312606	0.3477333	0.09317486	1.3814918e-05
1.1333622858067297e-09	0.96707916	0.25429478	0.0038352765	0.3477333	0.09317486	5.1452394e-06
1.1484711896931021e-09	0.9670827	0.254281	0.0038676045	0.3477333	0.09317486	-1.40429165e-05
1.1630929449034998e-09	0.9670937	0.25423893	0.0038572997	0.3477333	0.09317486	-4.69421e-06
1.1777139721113764e-09	0.9670874	0.25426316	0.0038352998	0.3477333	0.09317486	1.4023042e-05
1.1923354525670808e-09	0.9670761	0.2543058	0.003857419	0.3477333	0.09317486	4.970119e-06
1.2069568981699262e-09	0.96708477	0.25427285	0.0038872832	0.3477333	0.09317486	-1.3998472e-05
1.222065839027589e-09	0.96709996	0.25421542	0.003860833	0.3477333	0.09317486	-4.5117804e-06
1.2366872146714603e-09	0.9670919	0.25424647	0.0038172423	0.3477333	0.09317486	1.423149e-05
1.251308662842171e-09	0.96707535	0.2543095	0.0038324688	0.3477333	0.09317486	4.7903395e-06
1.2659301562298885e-09	0.9670793	0.254294	0.0038756274	0.3477333	0.09317486	-1.4211775e-05
1.2805516561916942e-09	0.9670934	0.25423974	0.0038733506	0.3477333	0.09317486	-5.0696985e-06
1.2951736491519398e-09	0.9670908	0.2542504	0.0038451878	0.3477333	0.09317486	1.4187538e-05
1.3102824671909544e-09	0.96707976	0.25429258	0.003852412	0.3477333	0.09317486	4.6049777e-06
1.324903970277836e-09	0.9670862	0.25426763	0.0038721256	0.3477333	0.09317486	-1.4425771e-05
1.3395255539572092e-09	0.9670971	0.25422645	0.0038483597	0.3477333	0.09317486	-4.8874003e-06
1.3541474161324414e-09	0.9670878	0.25426218	0.0038195213	0.3477333	0.09317486	1.4406454e-05
1.36876879275525e-09	0.96707314	0.25431767	0.0038476328	0.3477333	0.09317486	5.170694e-06
1.3833904498430802e-09	0.96708095	0.25428754	0.003891428	0.3477333	0.09317486	-1.4382039e-05
1.398499160652169e-09	0.9670981	0.254222	0.0038773296	0.3477333	0.09317486	-4.7007534e-06
1.4131212950798368e-09	0.9670941	0.2542379	0.003832639	0.3477333	0.09317486	1.4625932e-05
1.4277427556010708e-09	0.96707964	0.25429294	0.003834188	0.3477333	0.09317486	4.986782e-06
1.4423648413421945e-09	0.9670824	0.25428227	0.00386189	0.3477333	0.09317486	-1.46068505e-05
1.4569864798780537e-09	0.9670928	0.25424272	0.0038548731	0.3477333	0.09317486	-5.2737655e-06
1.471608368341335e-09	0.9670866	0.25426683	0.0038375128	0.3477333	0.09317486	1.4582834e-05
1.4867177203131094e-09	0.96707594	0.2543064	0.0038632029	0.3477333	0.09317486	4.796369e-06
1.5013394207720716e-09	0.9670862	0.2542676	0.0038898368	0.3477333	0.09317486	-1.483236e-05
1.515961110890495e-09	0.9671006	0.2542126	0.003858013	0.3477333	0.09317486	-5.0872545e-06
1.5305827631554717e-09	0.9670918	0.25424692	0.003813524	0.3477333	0.09317486	1.4813405e-05
1.5452049052713316e-09	0.9670742	0.25431347	0.0038318438	0.3477333	0.09317486	5.3787103e-06
1.5598265690472619e-09	0.9670787	0.25429615	0.0038785154	0.3477333	0.09317486	-1.478972e-05
1.5749360101874823e-09	0.967094	0.25423813	0.0038753925	0.3477333	0.09317486	-4.895255e-06
1.589558036009604e-09	0.9670909	0.2542497	0.0038458447	0.3477333	0.09317486	1.5045176e-05
1.6041804280076625e-09	0.9670802	0.25429067	0.0038527756	0.3477333	0.09317486	5.1891784e-06
1.6188024968419398e-09	0.9670866	0.25426593	0.0038703748	0.3477333	0.09317486	-1.50271535e-05
1.6334243700216653e-09	0.96709734	0.2542255	0.0038446728	0.3477333	0.09317486	-5.4851334e-06
1.6485337659584902e-09	0.9670863	0.25426817	0.0038188468	0.3477333	0.09317486	1.5277872e-05
1.66315593074477e-09	0.96707195	0.2543222	0.0038534384	0.3477333	0.09317486	4.99446e-06
1.677777520840622e-09	0.96708184	0.25428376	0.0038976937	0.3477333	0.09317486	-1.5264884e-05
1.6923990213564704e-09	0.96709985	0.25421548	0.0038754544	0.3477333	0.09317486	-5.2953674e-06
1.7070208660319957e-09	0.9670946	0.25423637	0.0038259048	0.3477333	0.09317486	1.5246584e-05
1.7216419748264514e-09	0.96707803	0.25429899	0.0038306117	0.3477333	0.09317486	5.597821e-06
1.7367509365527114e-09	0.96708155	0.2542851	0.0038656513	0.3477333	0.09317486	-1.5502595e-05
1.7513723655814062e-09	0.9670934	0.25424045	0.0038582229	0.3477333	0.09317486	-5.1024695e-06
1.7659936112482103e-09	0.967087	0.25426492	0.0038380395	0.3477333	0.09317486	1.5489406e-05
1.7806143584913006e-09	0.96707577	0.25430703	0.0038622774	0.3477333	0.09317486	5.410203e-06
1.7952355657268243e-09	0.967086	0.25426814	0.003890163	0.3477333	0.09317486	-1.5470572e-05
1.809856903754063e-09	0.9671013	0.2542104	0.0038571868	0.3477333	0.09317486	-5.718405e-06
1.824965266398595e-09	0.9670906	0.25425142	0.0038098912	0.3477333	0.09317486	1.5732718e-05
1.8395861661858044e-09	0.96707255	0.25432014	0.0038348287	0.3477333	0.09317486	5.218253e-06
1.8542076405716794e-09	0.9670787	0.25429592	0.0038856547	0.3477333	0.09317486	-1.5719705e-05
1.8688289925662425e-09	0.96709603	0.2542304	0.003878414	0.3477333	0.09317486	-5.529797e-06
1.8834500233438646e-09	0.9670927	0.25424334	0.0038400646	0.3477333	0.09317486	1.5701387e-05
1.898071422841203e-09	0.96707934	0.25429395	0.0038449885	0.3477333	0.09317486	5.843453e-06
1.9131803146147965e-09	0.96708506	0.2542716	0.0038715429	0.3477333	0.09317486	-1.5970438e-05
1.9278020634993044e-09	0.9670971	0.25422633	0.003849378	0.3477333	0.09317486	-5.334108e-06
1.942423608762373e-09	0.96708757	0.25426328	0.0038205131	0.3477333	0.09317486	1.5958387e-05
1.957045351518739e-09	0.9670723	0.25432053	0.0038513462	0.3477333	0.09317486	5.650241e-06
1.971666825032653e-09	0.96708167	0.25428447	0.0038957682	0.3477333	0.09317486	-1.5940965e-05
1.9867758770048004e-09	0.9671006	0.25421283	0.0038717703	0.3477333	0.09317486	-5.1315637e-06
2.0013970382376824e-09	0.9670938	0.25423923	0.0038217553	0.3477333	0.09317486	1.6216676e-05
2.016018509428561e-09	0.9670765	0.25430527	0.0038313984	0.3477333	0.09317486	5.452725e-06
2.0306398399443874e-09	0.96708035	0.25428954	0.0038711224	0.3477333	0.09317486	-1.6204873e-05
2.045261477130863e-09	0.9670944	0.25423628	0.0038646115	0.3477333	0.09317486	-5.7749676e-06
2.059883157288918e-09	0.9670891	0.2542571	0.0038373838	0.3477333	0.09317486	1.6187963e-05
2.074992074761848e-09	0.96707577	0.25430748	0.0038558778	0.3477333	0.09317486	5.248782e-06
2.0896130091115445e-09	0.9670849	0.25427207	0.0038862228	0.3477333	0.09317486	-1.647046e-05
2.10423475560672e-09	0.96710014	0.25421467	0.0038578447	0.3477333	0.09317486	-5.5755563e-06
2.1188561008167543e-09	0.9670911	0.2542499	0.0038155224	0.3477333	0.09317486	1.6459406e-05
2.133476902443128e-09	0.96707344	0.25431684	0.0038373545	0.3477333	0.09317486	5.905008e-06
2.1480984704466395e-09	0.9670796	0.25429243	0.0038843332	0.3477333	0.09317486	-1.6442391e-05
2.1632067682373624e-09	0.9670969	0.25422657	0.0038741387	0.3477333	0.09317486	-5.372549e-06
2.1778278408882274e-09	0.96709204	0.25424582	0.003834915	0.3477333	0.09317486	1.6731921e-05
2.192448559034046e-09	0.9670777	0.25430036	0.0038447375	0.3477333	0.09317486	5.7068173e-06
2.2070697561949866e-09	0.96708375	0.25427642	0.0038740996	0.3477333	0.09317486	-1.6720729e-05
2.221691089641313e-09	0.96709734	0.25422546	0.0038545073	0.3477333	0.09317486	-6.0415855e-06
2.236312319359635e-09	0.9670888	0.25425854	0.0038229604	0.3477333	0.09317486	1.670431e-05
2.2514214293039987e-09	0.96707314	0.25431758	0.0038494205	0.3477333	0.09317486	5.5005166e-06
2.266042984589977e-09	0.96708196	0.2542828	0.0038908245	0.3477333	0.09317486	-1.7002325e-05
2.2806644222764433e-09	0.96709937	0.25421724	0.003868969	0.3477333	0.09317486	-5.8387564e-06
2.2952855154530135e-09	0.96709263	0.25424385	0.0038243774	0.3477333	0.09317486	1.6992195e-05
2.309906799346559e-09	0.9670758	0.2543074	0.0038381666	0.3477333	0.09317486	6.180024e-06
2.3250152158786893e-09	0.9670818	0.25428426	0.0038754041	0.3477333	0.09317486	-1.7285369e-05
2.3396362355589953e-09	0.96709645	0.25422904	0.0038613419	0.3477333	0.09317486	-5.632573e-06
2.354257299748884e-09	0.967089	0.25425738	0.003830273	0.3477333	0.09317486	1.728142e-05
2.3688786260291725e-09	0.96707463	0.2543117	0.0038528184	0.3477333	0.09317486	5.978276e-06
2.383498965374273e-09	0.96708375	0.2542766	0.003888008	0.3477333	0.09317486	-1.727144e-05
2.398120003133867e-09	0.96710026	0.2542142	0.0038614462	0.3477333	0.09317486	-6.3278494e-06
2.4132288540792304e-09	0.967091	0.2542502	0.003818137	0.3477333	0.09317486	1.7572842e-05
2.4278503767924336e-09	0.96707374	0.25431588	0.0038402127	0.3477333	0.09317486	5.7704524e-06
2.4424717311913297e-09	0.96708095	0.2542875	0.0038838193	0.3477333	0.09317486	-1.7570257e-05
2.457092960924198e-09	0.96709764	0.25422418	0.003867782	0.3477333	0.09317486	-6.1224105e-06
2.4717143458203545e-09	0.9670908	0.25425014	0.0038294748	0.3477333	0.09317486	1.7561715e-05
2.4863354656797025e-09	0.96707535	0.2543091	0.003847461	0.3477333	0.09317486	6.47662e-06
2.501443682734538e-09	0.96708417	0.25427502	0.0038824014	0.3477333	0.09317486	-1.7871122e-05
2.516064744298068e-09	0.96709967	0.2542169	0.0038564708	0.3477333	0.09317486	-5.9127615e-06
2.5306856684680375e-09	0.96708983	0.2542544	0.0038171199	0.3477333	0.09317486	1.7868959e-05
2.5453068399992826e-09	0.96707225	0.25432113	0.0038438984	0.3477333	0.09317486	6.2725258e-06
2.55992824644184e-09	0.9670808	0.25428832	0.0038911283	0.3477333	0.09317486	-1.7861272e-05
2.5745494499845754e-09	0.96709937	0.25421754	0.0038723154	0.3477333	0.09317486	-6.6335183e-06
2.5896584109013763e-09	0.96709204	0.25424615	0.0038248622	0.3477333	0.09317486	1.817999e-05
2.6042799363122297e-09	0.96707517	0.25430986	0.0038418374	0.3477333	0.09317486	6.0585794e-06
2.618901777560899e-09	0.96708256	0.25428158	0.0038800433	0.3477333	0.09317486	-1.8179842e-05
2.6335236083813535e-09	0.9670984	0.25422135	0.0038597113	0.3477333	0.09317486	-6.4224555e-06
2.6481452295771877e-09	0.9670896	0.2542549	0.003821937	0.3477333	0.09317486	1.8173838e-05
2.6627668536667892e-09	0.96707255	0.25431964	0.003847735	0.3477333	0.09317486	6.7894857e-06
2.677875408968672e-09	0.96708256	0.25428095	0.0038944278	0.3477333	0.09317486	-1.8501563e-05
2.692496704101588e-09	0.96710145	0.25420982	0.0038676003	0.3477333	0.09317486	-6.2066197e-06
2.7071178492540144e-09	0.9670931	0.25424203	0.0038172172	0.3477333	0.09317486	1.850209e-05
2.7217395741282038e-09	0.96707386	0.25431508	0.0038340448	0.3477333	0.09317486	6.579493e-06
2.7363607662414e-09	0.96707976	0.25429168	0.0038805187	0.3477333	0.09317486	-1.8496883e-05
2.7514696791843743e-09	0.9670978	0.25422344	0.0038660357	0.3477333	0.09317486	-5.9840495e-06
2.766091028481785e-09	0.9670902	0.25425282	0.0038285295	0.3477333	0.09317486	1.8834162e-05
2.7807129491691282e-09	0.9670742	0.2543132	0.0038502843	0.3477333	0.09317486	6.361233e-06
2.7953345525042143e-09	0.9670837	0.254277	0.0038880534	0.3477333	0.09317486	-1.8836816e-05
2.809956261274406e-09	0.9671013	0.25421077	0.0038600008	0.3477333	0.09317486	-6.7409724e-06
2.8245780788142282e-09	0.9670915	0.25424808	0.003813142	0.3477333	0.09317486	1.8833383e-05
2.8396871078862565e-09	0.96707094	0.25432584	0.0038382902	0.3477333	0.09317486	6.134182e-06
2.854308209427942e-09	0.9670793	0.25429338	0.0038915735	0.3477333	0.09317486	-1.9180397e-05
2.8689297222372563e-09	0.96709925	0.25421825	0.0038761352	0.3477333	0.09317486	-6.520642e-06
2.883551324798008e-09	0.9670934	0.254241	0.0038295074	0.3477333	0.09317486	1.9184336e-05
2.8981726981834503e-09	0.9670761	0.2543062	0.0038407526	0.3477333	0.09317486	6.9091416e-06
2.912794577248115e-09	0.9670827	0.25428072	0.003876454	0.3477333	0.09317486	-1.9182165e-05
2.927903668599063e-09	0.96709883	0.25421974	0.0038557092	0.3477333	0.09317486	-6.2919084e-06
2.942526023440452e-09	0.9670887	0.25425866	0.0038194342	0.3477333	0.09317486	1.9540435e-05
2.9571480296443533e-09	0.9670711	0.254325	0.0038505513	0.3477333	0.09317486	6.683029e-06
2.9717703758861425e-09	0.9670818	0.25428385	0.003898045	0.3477333	0.09317486	-1.9547037e-05
2.9863920612405237e-09	0.96710235	0.25420642	0.0038709536	0.3477333	0.09317486	-7.0777664e-06
3.001013737828843e-09	0.96709424	0.25423768	0.0038161685	0.3477333	0.09317486	1.9546658e-05
3.0161225894968875e-09	0.96707356	0.2543162	0.003830716	0.3477333	0.09317486	6.450814e-06
3.030744586730627e-09	0.9670796	0.25429288	0.0038785299	0.3477333	0.09317486	-1.9915185e-05
3.0453661970618994e-09	0.9670969	0.2542268	0.0038673936	0.3477333	0.09317486	-6.8521385e-06
3.059987574061779e-09	0.96709	0.25425375	0.0038323558	0.3477333	0.09317486	1.9922718e-05
3.074609274511216e-09	0.96707433	0.25431302	0.0038545253	0.3477333	0.09317486	7.257681e-06
3.089718391038181e-09	0.96708506	0.2542716	0.0038888697	0.3477333	0.09317486	-2.0287696e-05
3.104340107279469e-09	0.96710247	0.2542058	0.0038546124	0.3477333	0.09317486	-6.6191333e-06
3.118961850880485e-09	0.9670906	0.25425172	0.0038072541	0.3477333	0.09317486	2.0304047e-05
3.1335840134220376e-09	0.9670695	0.25433114	0.0038386527	0.3477333	0.09317486	7.0288347e-06
3.1482056978012763e-09	0.96707875	0.2542956	0.0038960583	0.3477333	0.09317486	-2.0314314e-05
3.1628271667504023e-09	0.9671003	0.25421372	0.0038786922	0.3477333	0.09317486	-7.443432e-06
3.177935767048159e-09	0.9670938	0.25423947	0.0038278343	0.3477333	0.09317486	2.0690213e-05
3.192557268594004e-09	0.9670755	0.2543082	0.0038400579	0.3477333	0.09317486	6.795127e-06
3.207178364346886e-09	0.967083	0.25427964	0.0038764712	0.3477333	0.09317486	-2.0708287e-05
3.221799680299606e-09	0.967099	0.25421888	0.0038534459	0.3477333	0.09317486	-7.2175635e-06
3.236420796602564e-09	0.9670882	0.25426078	0.0038176894	0.3477333	0.09317486	2.0719666e-05
3.251041556520623e-09	0.96706975	0.25433034	0.0038536058	0.3477333	0.09317486	7.644636e-06
3.266149673284816e-09	0.967083	0.254279	0.003903387	0.3477333	0.09317486	-2.1106944e-05
3.2807704876075976e-09	0.96710443	0.25419778	0.0038679014	0.3477333	0.09317486	-6.987358e-06
3.295391359112376e-09	0.96709424	0.25423798	0.0038080506	0.3477333	0.09317486	2.1126722e-05
3.310011993936688e-09	0.96707153	0.25432408	0.003828654	0.3477333	0.09317486	7.4217905e-06
3.324633300721345e-09	0.96707815	0.25429773	0.0038844268	0.3477333	0.09317486	-2.1139964e-05
3.339254142351559e-09	0.96709824	0.25422165	0.0038726141	0.3477333	0.09317486	-7.858424e-06
3.3543627641063705e-09	0.9670906	0.25425163	0.0038299137	0.3477333	0.09317486	2.154073e-05
3.3689836625652466e-09	0.96707356	0.25431597	0.0038531404	0.3477333	0.09317486	7.1878817e-06
3.3836048002120933e-09	0.96708447	0.25427333	0.003890792	0.3477333	0.09317486	-2.1563368e-05
3.3982254812246453e-09	0.96710354	0.25420195	0.0038548256	0.3477333	0.09317486	-7.632077e-06
3.4128465181390985e-09	0.9670911	0.25425014	0.0038035407	0.3477333	0.09317486	2.1578924e-05
3.427955180479413e-09	0.96706784	0.25433815	0.0038417287	0.3477333	0.09317486	6.9457083e-06
3.442576444898261e-09	0.967079	0.2542943	0.0039030847	0.3477333	0.09317486	-2.199376e-05
3.457197319827146e-09	0.9671025	0.25420505	0.0038796319	0.3477333	0.09317486	-7.396005e-06
3.471818418244779e-09	0.967095	0.25423437	0.0038206882	0.3477333	0.09317486	2.2019214e-05
3.486439866616642e-09	0.96707404	0.25431466	0.0038337198	0.3477333	0.09317486	7.849476e-06
3.5010607766284127e-09	0.9670809	0.25428772	0.003879451	0.3477333	0.09317486	-2.2038083e-05
3.5161698046410273e-09	0.96710014	0.25421467	0.0038578694	0.3477333	0.09317486	-7.1494937e-06
3.530790845325151e-09	0.9670891	0.25425756	0.0038173392	0.3477333	0.09317486	2.2467428e-05
3.5454124802810796e-09	0.9670695	0.25433138	0.003852178	0.3477333	0.09317486	7.60979e-06
3.5600338222474136e-09	0.96708196	0.25428295	0.0039037266	0.3477333	0.09317486	-2.2496914e-05
3.5746552293810007e-09	0.9671051	0.25419587	0.003869596	0.3477333	0.09317486	-8.074285e-06
3.5892767177184945e-09	0.96709484	0.25423577	0.0038067196	0.3477333	0.09317486	2.25194e-05
3.6043851707997724e-09	0.9670699	0.25433055	0.0038296625	0.3477333	0.09317486	7.3606802e-06
3.619006249966466e-09	0.96707815	0.25429818	0.003889959	0.3477333	0.09317486	-2.2963393e-05
3.6336279370670673e-09	0.9671	0.254215	0.0038747136	0.3477333	0.09317486	-7.832594e-06
3.648249392630475e-09	0.9670924	0.25424457	0.0038265546	0.3477333	0.09317486	2.2996592e-05
3.6628702879422187e-09	0.96707296	0.25431842	0.003846623	0.3477333	0.09317486	8.310169e-06
3.6774919776936273e-09	0.967083	0.25427988	0.0038895698	0.3477333	0.09317486	-2.3022269e-05
3.6926009037907964e-09	0.96710366	0.25420105	0.0038577726	0.3477333	0.09317486	-7.580727e-06
3.707222397809149e-09	0.9670911	0.25424978	0.0038056802	0.3477333	0.09317486	2.3483013e-05
3.721843447760234e-09	0.967068	0.2543373	0.0038398332	0.3477333	0.09317486	8.06566e-06
3.736465208789573e-09	0.96707875	0.25429517	0.0039014542	0.3477333	0.09317486	-2.3519875e-05
3.751086422942047e-09	0.96710306	0.25420335	0.0038776977	0.3477333	0.09317486	-8.55444e-06
3.765707676610215e-09	0.96709484	0.25423518	0.0038181164	0.3477333	0.09317486	2.3549268e-05
3.7808162190814795e-09	0.96707225	0.2543214	0.0038352197	0.3477333	0.09317486	7.8122775e-06
3.795437916467691e-09	0.9670808	0.2542878	0.003884824	0.3477333	0.09317486	-2.4026804e-05
3.810059186789066e-09	0.9671013	0.2542107	0.003861856	0.3477333	0.09317486	-8.309277e-06
3.8246807553171256e-09	0.9670904	0.25425243	0.00381616	0.3477333	0.09317486	2.4067996e-05
3.839302209762284e-09	0.96706915	0.25433278	0.0038489134	0.3477333	0.09317486	8.811376e-06
3.854411384496136e-09	0.96708184	0.25428364	0.0039025962	0.3477333	0.09317486	-2.454462e-05
3.869033053253569e-09	0.96710527	0.25419486	0.0038678094	0.3477333	0.09317486	-8.051092e-06
3.883654758954333e-09	0.9670938	0.25423953	0.003806637	0.3477333	0.09317486	2.4598274e-05
3.898276642688164e-09	0.9670693	0.25433213	0.0038331323	0.3477333	0.09317486	8.560315e-06
3.912898320294773e-09	0.96707875	0.2542955	0.0038928539	0.3477333	0.09317486	-2.464496e-05
3.927520377107529e-09	0.9671019	0.25420782	0.0038713734	0.3477333	0.09317486	-9.0747335e-06
3.94262876435704e-09	0.9670918	0.25424686	0.0038197993	0.3477333	0.09317486	2.5139729e-05
3.95725013198853e-09	0.9670705	0.25432748	0.003846995	0.3477333	0.09317486	8.3011455e-06
3.97187124419707e-09	0.9670825	0.25428128	0.0038961775	0.3477333	0.09317486	-2.519798e-05
